rowlabel	split	sex	yrsarea	resyrago	work2	tenure1	livharm1	agegrp7	ethgrp2a	educat3	rural2	edeprivex	wdeprivex	IndivWgtx	cause2m	walkdark	walkday	homealon	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	wraceatt	worryx	bcsvictim	rubbcomm	vandcomm	poorhou	antisocx
136576160	4	1	7	 	2	1	1	7	1	1	1	4	 	1.01239228248596	2	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137022170	1	1	5	1	2	1	4	5	1	4	1	2	 	.940030574798584	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.702965795993805
136871220	2	1	6	 	2	4	5	4	1	2	1	4	 	1.83782589435577	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
136178220	2	1	4	 	2	2	1	2	1	3	1	5	 	1.67519164085388	 	 	 	 	 	 	4	3	 	 	 	 	0	4	4	4	 
136033160	4	2	5	 	1	2	1	3	3	4	1	2	 	1.19753348827362	5	4	2	1	 	 	 	 	 	 	 	 	0	3	3	3	 
136079230	3	2	6	 	1	2	1	4	1	3	2	4	 	2.34088969230652	 	 	 	 	1	1	 	 	1	1	1	2.90235924720764	1	2	4	4	 
136643110	3	2	7	 	2	4	6	7	1	1	1	1	 	.692707240581512	 	 	 	 	3	3	 	 	3	3	4	-.246148273348808	0	3	3	3	 
147364310	3	2	3	 	2	4	6	6	1	3	1	 	1	.526650249958038	 	 	 	 	2	1	 	 	3	2	2	1.51247096061707	1	3	4	4	 
137005270	3	2	6	 	2	1	1	5	1	1	1	5	 	1.15031898021698	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	0	3	3	3	 
137050150	3	2	7	 	1	2	1	4	1	2	1	4	 	1.16557192802429	 	 	 	 	3	2	 	 	2	2	3	.927512168884277	0	3	4	4	 
136309200	4	2	1	2	1	4	3	2	1	3	1	1	 	.64155375957489	13	2	1	1	 	 	 	 	 	 	 	 	1	3	3	3	 
136674120	4	1	7	 	1	2	1	5	1	1	2	 	5	.587228298187256	1	2	1	2	 	 	 	 	 	 	 	 	1	4	4	4	 
136044240	4	2	5	 	2	1	6	7	1	2	1	4	 	.816537737846375	4	4	1	2	 	 	 	 	 	 	 	 	0	3	3	3	 
136808160	4	2	5	 	2	2	1	3	1	4	2	5	 	.642104864120483	1	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136821110	3	2	7	 	2	1	5	6	4	4	1	3	 	.596517443656921	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	3	 
147427240	4	2	7	 	2	1	1	6	1	1	1	4	 	1.11847448348999	4	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136592260	2	2	3	1	1	2	1	3	4	4	1	3	 	.573646783828735	 	 	 	 	 	 	1	1	 	 	 	 	0	4	4	4	 
137018290	1	2	7	 	1	2	1	3	1	2	1	2	 	1.20260059833527	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	1.54239416122437
137195010	1	1	4	 	2	4	5	6	1	1	2	2	 	.344989746809006	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	4	2.3461537361145
137082320	4	2	7	2	2	4	5	5	1	2	1	3	 	.326242506504059	7	3	2	3	 	 	 	 	 	 	 	 	1	3	3	4	 
136396130	1	1	7	 	2	1	6	7	1	4	1	5	 	.570412933826447	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
136337140	2	2	4	 	1	4	3	1	1	3	1	4	 	.974053502082825	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
136216200	4	2	3	 	1	2	1	2	1	4	1	4	 	.642610132694244	6	2	1	1	 	 	 	 	 	 	 	 	1	4	4	3	 
136305300	2	2	7	 	2	1	1	5	1	2	1	5	 	1.05091726779938	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
137126050	1	2	7	 	1	2	1	4	4	4	1	1	 	1.88106167316437	 	 	 	 	 	 	 	 	 	 	 	 	0	2	4	4	1.28495001792908
136334240	4	2	7	 	2	1	6	7	1	4	1	3	 	.712392807006836	5	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137012190	3	1	7	 	2	2	1	2	1	4	2	5	 	1.16280663013458	 	 	 	 	3	4	 	 	4	3	4	-.822691202163696	0	4	4	4	 
137068200	4	2	1	2	2	4	1	2	3	4	1	3	 	1.14256429672241	6	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136067050	1	2	5	 	1	2	1	2	1	4	1	4	 	1.01243734359741	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	4	.269831776618958
137179100	2	1	5	 	2	5	3	4	1	2	1	1	 	.868883967399597	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
136697160	4	1	6	1	1	4	3	2	1	1	1	2	 	1.37012147903442	4	2	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
136335290	1	1	5	 	1	2	1	4	1	4	2	3	 	1.16116952896118	 	 	 	 	 	 	 	 	 	 	 	 	1	3	4	3	-.725520074367523
136317010	1	2	3	2	2	4	1	2	3	4	1	4	 	1.2707017660141	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.662821292877197
136963030	3	2	4	 	1	4	3	2	1	2	1	2	 	.643277943134308	 	 	 	 	2	3	 	 	3	3	3	.298398405313492	1	2	4	4	 
136587180	2	1	6	 	1	1	1	4	1	4	1	3	 	.579837679862976	 	 	 	 	 	 	4	3	 	 	 	 	0	4	4	4	 
136861070	3	1	4	 	1	2	2	3	1	4	1	2	 	1.51064825057983	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	4	4	4	 
137056320	4	1	7	 	2	2	5	3	3	4	1	4	 	.448996126651764	1	3	2	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136436170	1	2	2	2	1	4	2	1	1	4	1	2	 	1.40082991123199	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	-.02241818793118
147471230	3	1	3	 	1	4	1	1	2	1	1	1	 	1.3182293176651	 	 	 	 	1	1	 	 	5	3	4	 	0	3	2	3	 
136564210	1	1	7	 	2	1	1	6	1	4	1	5	 	1.01834774017334	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136512010	1	1	7	 	2	1	3	1	1	3	2	2	 	1.33486783504486	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	1.81175553798676
136105180	2	2	7	 	1	2	5	4	1	4	1	3	 	.424063473939896	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
136476230	3	2	7	 	2	4	5	4	1	4	2	4	 	.862475216388702	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	0	4	4	4	 
136447200	4	1	7	1	1	4	5	4	1	3	1	3	 	.581731796264648	1	2	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
136815220	2	2	6	 	2	4	5	7	1	4	1	 	2	.340121507644653	 	 	 	 	 	 	4	4	 	 	 	 	0	3	3	3	 
136088180	2	2	6	 	2	2	1	3	1	2	1	3	 	1.1103972196579	 	 	 	 	 	 	3	3	 	 	 	 	0	3	4	3	 
136424180	2	1	6	 	1	2	5	3	1	4	1	1	 	.786844849586487	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
136792100	2	1	7	 	2	4	5	7	1	1	1	2	 	.291636824607849	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	3	 
147274210	1	2	2	1	1	2	1	5	1	2	2	5	 	1.20684885978699	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.939043998718262
147636290	1	1	7	 	1	1	1	6	1	1	1	 	3	.544289231300354	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	1.13001370429993
136234070	3	1	6	 	2	2	3	2	3	4	1	1	 	1.66034710407257	 	 	 	 	2	3	 	 	4	3	3	.03033297508955	0	3	4	4	 
136632150	3	2	7	 	2	4	2	3	1	5	2	2	 	1.23470652103424	 	 	 	 	3	2	 	 	2	2	4	.639605402946472	0	2	4	3	 
136267090	1	1	7	 	2	1	1	6	1	1	1	 	4	.557410836219788	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136811240	4	1	7	 	2	1	6	7	1	4	1	 	3	.316771686077118	4	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136068050	1	2	6	 	1	2	2	4	1	4	1	3	 	.680720388889313	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.916930258274078
136323320	4	2	7	 	2	1	6	7	1	1	1	3	 	.705066919326782	5	4	2	2	 	 	 	 	 	 	 	 	0	3	3	3	 
136539200	4	2	7	 	1	2	1	3	1	4	2	 	3	.76705676317215	2	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136034250	1	2	3	 	1	4	3	2	1	4	1	1	 	2.12229514122009	 	 	 	 	 	 	 	 	 	 	 	 	0	1	2	1	1.10964095592499
147411020	2	1	7	 	2	4	1	6	1	1	1	1	 	.59006667137146	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	 
137211050	1	1	7	 	2	1	1	7	1	3	2	4	 	.671431362628937	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.012643457390368
147266090	1	1	7	 	1	1	1	4	1	3	1	4	 	1.18947875499725	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	.0623943358659744
136742070	3	2	6	 	2	1	4	4	1	1	1	2	 	.532264769077301	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	1	3	4	4	 
136913210	1	2	7	 	2	1	6	6	1	2	1	4	 	.612430989742279	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
147504010	1	1	6	 	1	1	1	6	1	4	1	5	 	.57811439037323	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.800726652145386
147349280	4	2	7	 	2	4	5	7	1	4	2	3	 	.403276771306992	5	2	2	3	 	 	 	 	 	 	 	 	0	3	3	3	 
136748140	2	2	7	 	2	4	6	5	1	1	1	3	 	.449962079524994	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	3	 
136412250	1	2	2	1	2	4	-1	3	3	4	1	5	 	1.29342138767242	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.287456125020981
136860110	3	1	5	 	1	2	3	3	1	4	1	4	 	.667529046535492	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	4	4	4	 
136885120	4	2	6	 	2	1	1	6	1	1	1	4	 	.952280044555664	7	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137104010	1	2	7	 	2	1	1	6	1	4	1	4	 	1.23470532894135	 	 	 	 	 	 	 	 	 	 	 	 	1	3	3	3	-.46065092086792
136915070	3	1	7	 	2	4	1	6	1	4	2	3	 	1.18851411342621	 	 	 	 	3	2	 	 	4	3	3	.0821705907583237	0	3	3	2	 
136660310	3	2	6	 	2	1	1	7	1	1	1	4	 	1.02897560596466	 	 	 	 	1	1	 	 	1	1	4	2.03863883018494	0	4	4	4	 
136112040	4	2	6	 	1	1	1	5	1	1	1	2	 	1.56290376186371	4	3	2	2	 	 	 	 	 	 	 	 	0	4	4	4	 
147574080	4	2	6	 	1	2	1	3	1	3	1	5	 	.674166977405548	5	2	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136388050	1	2	6	 	2	4	1	4	1	1	1	1	 	1.88544821739197	 	 	 	 	 	 	 	 	 	 	 	 	0	2	4	3	 
135410210	1	2	4	 	1	4	1	2	1	4	1	4	 	1.15524482727051	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	2	.229671433568001
136707170	1	2	7	 	1	1	1	5	1	4	1	2	 	1.12547826766968	 	 	 	 	 	 	 	 	 	 	 	 	0	2	2	2	.492946267127991
136155070	3	1	7	 	1	2	1	4	1	4	1	5	 	1.1743495464325	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	1	3	3	3	 
136225080	4	2	5	 	2	4	1	6	1	1	1	3	 	1.02139139175415	5	3	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
147564150	3	2	5	 	2	2	5	5	1	3	1	2	 	1.63934099674225	 	 	 	 	3	3	 	 	3	3	4	-.246148273348808	0	4	4	4	 
136472020	2	2	3	 	2	1	6	7	1	1	2	3	 	.561309456825256	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136708060	2	2	7	 	1	2	1	4	1	4	1	3	 	1.61324369907379	 	 	 	 	 	 	3	3	 	 	 	 	0	3	4	4	 
147239020	2	2	6	 	2	4	5	6	4	1	1	1	 	.639604151248932	 	 	 	 	 	 	 	 	 	 	 	 	1	3	4	4	 
135287160	4	2	7	 	2	1	5	7	1	4	1	2	 	.61194384098053	4	2	1	1	 	 	 	 	 	 	 	 	0	3	2	2	 
136595200	4	2	7	 	2	1	1	5	1	3	1	5	 	1.06202256679535	8	3	3	3	 	 	 	 	 	 	 	 	0	4	4	4	 
147523060	2	1	3	 	1	2	1	4	1	4	1	2	 	1.37174344062805	 	 	 	 	 	 	2	1	 	 	 	 	1	4	4	4	 
147240260	2	2	1	2	1	4	2	1	1	4	1	3	 	1.47187423706055	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136961180	2	2	7	 	2	4	3	1	1	2	1	2	 	.770244121551514	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	 
136173270	3	2	3	 	2	4	1	3	1	2	1	3	 	1.14827263355255	 	 	 	 	4	2	 	 	2	3	4	.0737547650933266	0	4	4	4	 
136118040	4	2	5	 	2	1	1	5	1	1	1	1	 	.763346791267395	5	4	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
136909310	3	2	7	 	2	4	6	7	1	1	2	5	 	.562487304210663	 	 	 	 	1	2	 	 	1	1	4	1.73016130924225	0	4	4	4	 
136154250	1	1	7	 	2	4	3	6	1	1	1	2	 	.644457399845123	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-1.21526670455933
137200210	1	2	7	 	1	2	1	4	1	2	1	2	 	.966234862804413	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.012643457390368
136951080	4	1	4	 	2	1	5	6	1	1	1	 	4	.260941684246063	5	2	1	2	 	 	 	 	 	 	 	 	0	3	3	3	 
136103100	2	2	5	 	1	1	1	4	1	2	2	4	 	.636115789413452	 	 	 	 	 	 	2	2	 	 	 	 	1	4	4	4	 
136765130	1	2	7	 	1	4	1	7	1	1	1	3	 	1.3137674331665	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	2	-.263579279184341
147327160	4	1	7	 	1	1	3	2	1	4	1	4	 	2.6360228061676	7	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136516320	4	2	6	 	1	1	3	4	1	4	1	4	 	.410197824239731	4	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
147236090	1	1	7	 	2	1	5	6	3	4	1	3	 	.584121525287628	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.306321740150452
136806260	2	1	7	 	2	1	6	5	1	4	1	5	 	.252122074365616	 	 	 	 	 	 	2	3	 	 	 	 	1	4	4	4	 
136653130	1	1	7	 	2	1	1	6	1	3	2	4	 	.736560344696045	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.465749621391296
136278050	1	1	5	 	1	4	3	4	4	2	1	1	 	2.09802269935608	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.196935594081879
135429230	3	2	7	 	1	2	1	5	1	3	1	4	 	1.04751026630402	 	 	 	 	2	4	 	 	2	2	4	.27929025888443	0	3	3	4	 
136613240	4	1	1	2	1	2	2	3	1	2	1	2	 	1.54614162445068	13	2	1	1	 	 	 	 	 	 	 	 	0	2	3	3	 
136400230	3	2	5	 	1	2	1	3	1	4	1	 	4	.641905963420868	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	4	4	4	 
147355150	3	1	7	 	1	2	5	3	1	4	1	3	 	.730852365493774	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	0	4	4	4	 
147441310	3	1	5	 	1	4	1	3	1	5	2	3	 	.641664385795593	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	1	3	3	3	 
137091150	3	1	7	2	1	4	3	1	1	3	1	 	1	2.33393168449402	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	1	2	3	3	 
136270050	1	2	5	 	1	2	1	2	1	4	1	 	3	.645061016082764	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.939043998718262
147392050	1	2	7	 	2	1	6	6	1	2	1	1	 	.666658163070679	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.57119083404541
147270130	1	2	5	 	2	2	2	2	1	1	1	2	 	1.27817451953888	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136817010	1	2	7	 	1	2	1	4	1	4	1	 	2	1.56658148765564	 	 	 	 	 	 	 	 	 	 	 	 	0	4	3	4	1.29380857944489
147424070	3	2	6	 	2	4	6	7	1	5	2	3	 	.355777055025101	 	 	 	 	2	2	 	 	2	2	2	1.47205889225006	0	4	4	4	 
136347200	4	2	1	2	2	2	2	3	1	4	1	5	 	1.21520841121674	2	1	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
136075250	1	1	4	 	1	2	1	3	1	4	2	4	 	1.71362817287445	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136923330	1	2	2	1	1	1	1	5	1	4	2	5	 	.692986786365509	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.00174283981323
136082270	3	2	3	1	1	4	3	2	1	3	1	4	 	.633419096469879	 	 	 	 	2	4	 	 	3	4	4	-.607196629047394	0	3	3	3	 
135499270	3	2	6	 	2	4	5	4	2	2	1	1	 	.565716624259949	 	 	 	 	2	1	 	 	1	2	4	1.47278821468353	0	3	4	4	 
136079150	3	1	2	1	2	1	1	6	1	3	1	2	 	1.15154981613159	 	 	 	 	3	3	 	 	5	3	3	 	0	4	4	3	 
137065040	4	1	6	 	2	4	4	7	1	1	2	5	 	.294744879007339	5	2	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
147426030	3	1	7	 	2	1	6	7	1	3	1	2	 	.612349689006805	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	3	4	3	 
147311060	2	1	6	 	2	1	3	1	1	2	1	3	 	1.03850507736206	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136686110	3	1	5	 	2	4	5	6	2	4	1	2	 	.542442440986633	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	0	3	2	2	 
136262210	1	2	7	 	1	4	3	2	1	3	1	5	 	.379759311676025	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.939043998718262
135561010	1	1	3	 	1	2	1	3	1	3	1	5	 	1.19178974628448	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.725520074367523
136962300	2	1	5	 	1	2	4	5	4	4	1	3	 	.568204343318939	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	3	 
136082210	1	1	5	 	1	2	4	3	1	4	1	1	 	.682020843029022	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.229671433568001
136892100	2	2	6	 	2	1	6	6	1	2	1	2	 	.616105437278748	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
137051100	2	1	5	 	1	1	1	5	1	3	2	3	 	1.22657954692841	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
137114150	3	1	6	 	2	2	3	1	1	3	1	5	 	3.39680290222168	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	4	 
136923210	1	1	7	 	1	1	2	5	1	4	1	5	 	.745480179786682	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136563170	1	2	3	 	1	4	2	1	1	4	1	3	 	3.65017008781433	 	 	 	 	 	 	 	 	 	 	 	 	1	3	4	4	.283511608839035
136716220	2	1	3	 	1	4	2	1	1	4	1	1	 	1.72195768356323	 	 	 	 	 	 	2	3	 	 	 	 	0	2	3	4	 
137215190	3	2	7	 	2	1	1	6	1	1	1	3	 	.541361212730408	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	3	3	3	 
136067190	3	2	5	 	1	2	3	2	1	1	1	3	 	.545939981937408	 	 	 	 	1	1	 	 	1	1	3	2.32654547691345	0	4	4	4	 
137024080	4	1	2	1	1	2	1	2	1	2	1	4	 	.860857546329498	1	1	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
136501260	2	1	7	2	2	4	6	7	1	4	1	5	 	.858657360076904	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
135545310	3	1	4	2	2	4	3	2	1	1	1	5	 	1.24063897132874	 	 	 	 	2	9	 	 	9	9	9	 	1	4	4	4	 
136966030	3	2	2	1	2	4	4	2	3	5	1	1	 	.707759976387024	 	 	 	 	1	3	 	 	3	3	3	.555038273334503	1	2	3	3	 
136238130	1	2	7	 	2	1	1	6	1	1	1	3	 	.825221419334412	 	 	 	 	 	 	 	 	 	 	 	 	0	2	4	3	1.50733256340027
137005210	1	2	7	2	1	4	1	4	1	2	1	4	 	1.16548418998718	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	2.44624042510986
136421020	2	1	4	 	1	4	1	3	1	3	1	2	 	1.22899377346039	 	 	 	 	 	 	3	1	 	 	 	 	1	3	3	3	 
136386280	4	1	7	 	2	1	6	6	1	5	1	4	 	.498803555965424	4	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
147462070	3	2	6	 	2	1	1	6	1	4	1	3	 	1.14746677875519	 	 	 	 	3	3	 	 	3	3	4	-.246148273348808	0	4	4	4	 
136790260	2	1	5	 	1	2	1	3	1	4	1	2	 	.692019939422607	 	 	 	 	 	 	1	1	 	 	 	 	0	4	4	4	 
136975100	2	2	2	1	1	2	2	2	1	3	1	4	 	1.19233083724976	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
147364140	2	1	7	 	2	1	1	6	1	5	1	 	3	1.07550477981567	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136111070	3	2	6	 	2	4	1	7	1	4	1	5	 	.845758378505707	 	 	 	 	4	4	 	 	3	4	4	-1.12047636508942	0	4	4	4	 
136360310	3	1	6	 	2	1	3	7	1	3	2	4	 	.501909792423248	 	 	 	 	2	3	 	 	4	3	3	.03033297508955	0	4	4	4	 
136906120	4	1	7	 	2	1	6	6	1	4	2	2	 	.706708014011383	4	2	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
147301250	1	2	2	1	1	4	1	3	1	5	1	3	 	.688799679279327	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.998238801956177
136767220	2	2	4	 	2	1	6	6	1	4	1	4	 	.551206052303314	 	 	 	 	 	 	4	3	 	 	 	 	0	4	4	4	 
136333180	2	1	2	1	1	2	1	5	1	5	1	1	 	1.09891605377197	 	 	 	 	 	 	2	2	 	 	 	 	1	3	4	3	 
147337240	4	1	2	1	1	4	1	2	3	1	1	1	 	.894062876701355	6	1	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
137077020	2	1	6	2	1	2	1	3	1	4	2	5	 	1.21968734264374	 	 	 	 	 	 	3	2	 	 	 	 	0	4	4	4	 
136939220	2	2	4	 	2	2	1	3	1	4	1	3	 	1.24073004722595	 	 	 	 	 	 	4	3	 	 	 	 	0	3	3	3	 
136493050	1	2	6	 	2	2	3	3	1	3	1	4	 	.595422267913818	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	3	 
136458040	4	2	7	 	2	1	6	7	1	2	1	5	 	.612111985683441	5	2	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136920210	1	2	7	 	2	1	6	7	1	2	1	5	 	.547050476074219	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	4	-1.21526670455933
136619220	2	2	6	 	1	2	3	3	1	4	1	2	 	.672827780246735	 	 	 	 	 	 	3	2	 	 	 	 	0	3	3	4	 
136775170	1	2	7	 	2	1	1	6	1	1	2	5	 	.826334774494171	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.484784036874771
136545150	3	1	7	 	2	5	5	7	1	2	1	 	5	.492813736200333	 	 	 	 	3	3	 	 	3	3	4	-.246148273348808	0	3	4	4	 
136671020	2	1	7	 	1	1	3	5	1	2	1	5	 	.306392908096313	 	 	 	 	 	 	2	3	 	 	 	 	0	4	4	4	 
136362140	2	1	5	 	1	1	5	5	1	4	1	5	 	.522158920764923	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
135264380	2	1	7	1	1	1	3	3	1	3	2	4	 	.266203850507736	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136824170	1	2	7	 	2	1	6	7	1	2	1	5	 	.652471959590912	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.998238801956177
137070270	3	2	2	1	2	4	2	2	1	5	2	2	 	1.23136126995087	 	 	 	 	3	2	 	 	1	1	4	1.21688151359558	0	3	3	3	 
147516270	3	1	7	 	2	4	1	3	3	1	1	1	 	1.33020150661469	 	 	 	 	1	2	 	 	2	1	2	2.03790950775146	0	3	3	3	 
137089090	1	2	7	 	2	1	6	7	1	1	1	 	3	.337013393640518	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.504131078720093
136125190	3	1	3	 	1	3	3	2	1	4	1	4	 	.395087152719498	 	 	 	 	2	4	 	 	4	3	4	-.566051304340363	1	4	4	4	 
136420210	1	1	7	 	2	5	3	1	1	4	1	2	 	.774070680141449	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.235942155122757
136496320	4	2	3	1	2	4	1	2	1	2	2	3	 	1.89915323257446	5	4	2	3	 	 	 	 	 	 	 	 	0	3	4	4	 
135448080	4	2	7	 	2	4	4	6	1	1	1	1	 	.515958786010742	7	4	3	3	 	 	 	 	 	 	 	 	0	2	3	2	 
136991170	1	2	7	 	2	4	5	6	1	2	1	1	 	.579057574272156	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.995472073554993
147566250	1	1	7	 	2	1	1	6	1	4	1	3	 	.500877916812897	 	 	 	 	 	 	 	 	 	 	 	 	0	2	4	4	.261229068040848
136414290	1	1	6	 	1	2	3	1	1	4	1	5	 	1.53260135650635	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	4	.0365202911198139
147395170	1	2	7	 	2	4	3	2	1	1	1	1	 	.723279893398285	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	3	2.01568865776062
147373020	2	2	1	2	1	4	4	2	1	4	1	4	 	3.524658203125	 	 	 	 	 	 	4	4	 	 	 	 	0	3	4	3	 
137154260	2	1	4	2	1	1	1	5	1	2	2	2	 	.994877994060516	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136127140	2	2	5	 	1	2	3	2	1	4	2	 	2	1.0947425365448	 	 	 	 	 	 	4	3	 	 	 	 	0	3	3	2	 
147591200	4	2	7	 	2	1	6	5	1	1	1	4	 	1.01553809642792	2	3	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
147477160	4	1	7	 	1	4	2	3	1	2	2	3	 	1.27821242809296	2	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136023150	3	1	7	 	1	2	2	4	1	3	1	2	 	1.32480311393738	 	 	 	 	2	4	 	 	4	4	4	-.875262022018433	0	3	3	3	 
136897030	3	1	6	 	1	1	1	4	1	3	2	4	 	2.39809083938599	 	 	 	 	2	3	 	 	4	4	4	-.566784560680389	0	4	4	4	 
137130260	2	1	6	1	2	4	5	4	1	1	1	1	 	.723991632461548	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	3	 
