YYYY,Month,MM,DD,DD365,Tmax,Tmin,Tmean,Trange,Rainfall_mm
1828,Mar,3,27,87,12.8,3.3,8.1,9.5,4.2
1828,Mar,3,28,88,7.8,3.9,5.9,3.9,0
1828,Mar,3,29,89,7.2,1.1,4.2,6.1,0
1828,Mar,3,30,90,8.3,-0.7,3.8,9,1
1828,Mar,3,31,91,10.6,-2.8,3.9,13.4,0
1828,Apr,4,1,92,11.7,0,5.9,11.7,0
1828,Apr,4,2,93,9.4,2.8,6.1,6.6,0
1828,Apr,4,3,94,7.8,-1.7,3.1,9.5,0
1828,Apr,4,4,95,7.2,-1.1,3.1,8.3,0
1828,Apr,4,5,96,11.1,-1.1,5,12.2,0
1828,Apr,4,6,97,9.4,2.2,5.8,7.2,0
1828,Apr,4,7,98,10,3.3,6.7,6.7,7
1828,Apr,4,8,99,11.1,1.1,6.1,10,0
1828,Apr,4,9,100,12.2,5.6,8.9,6.6,0
1828,Apr,4,10,101,13.9,3.3,8.6,10.6,1.8
1828,Apr,4,11,102,13.9,3.9,8.9,10,0
1828,Apr,4,12,103,12.1,8.3,10.2,3.8,0
1828,Apr,4,13,104,15,8.2,11.6,6.8,11.4
1828,Apr,4,14,105,15,5,10,10,0
1828,Apr,4,15,106,15,6.7,10.9,8.3,0
1828,Apr,4,16,107,14.4,7.2,10.8,7.2,11.9
1828,Apr,4,17,108,13.9,6.7,10.3,7.2,8.9
1828,Apr,4,18,109,15,7.8,11.4,7.2,0
1828,Apr,4,19,110,11.1,6.7,8.9,4.4,6.2
1828,Apr,4,20,111,10,7.2,8.6,2.8,0
1828,Apr,4,21,112,8.9,5.6,7.3,3.3,0
1828,Apr,4,22,113,10,3.3,6.7,6.7,4.1
1828,Apr,4,23,114,13.3,5.6,9.5,7.7,4.3
1828,Apr,4,24,115,14.4,7.8,11.1,6.6,0
1828,Apr,4,25,116,14.4,8.3,11.4,6.1,0
1828,Apr,4,26,117,17.1,6.1,11.6,11,4.6
1828,Apr,4,27,118,20,2.7,11.4,17.3,0
1828,Apr,4,28,119,20.6,7.8,14.2,12.8,0
1828,Apr,4,29,120,21.7,9.4,15.6,12.3,0
1828,Apr,4,30,121,17.2,11.1,14.2,6.1,0
1828,May,5,1,122,16.7,5,10.9,11.7,0
1828,May,5,2,123,17.2,3.9,10.6,13.3,0
1828,May,5,3,124,16.1,8.3,12.2,7.8,2.8
1828,May,5,4,125,16.1,10.6,13.4,5.5,0
1828,May,5,5,126,18.9,6.1,12.5,12.8,0
1828,May,5,6,127,17.2,5.6,11.4,11.6,1.9
1828,May,5,7,128,14.4,2.8,8.6,11.6,0
1828,May,5,8,129,14.4,6.7,10.6,7.7,1.6
1828,May,5,9,130,15.6,3.3,9.5,12.3,0
1828,May,5,10,131,17.7,5,11.4,12.7,0
1828,May,5,11,132,18.3,9.3,13.8,9,0
1828,May,5,12,133,18.9,8.3,13.6,10.6,0
1828,May,5,13,134,21.7,7.2,14.5,14.5,0
1828,May,5,14,135,20,8,14,12,0
1828,May,5,15,136,21.7,6.7,14.2,15,0
1828,May,5,16,137,21.1,11.7,16.4,9.4,0
1828,May,5,17,138,20.6,10.6,15.6,10,1.1
1828,May,5,18,139,17.8,13.3,15.6,4.5,5.1
1828,May,5,19,140,7.8,5,6.4,2.8,0
1828,May,5,20,141,16.7,4.4,10.6,12.3,0
1828,May,5,21,142,16.1,8.9,12.5,7.2,0
1828,May,5,22,143,15,8.9,12,6.1,0
1828,May,5,23,144,17.8,6.7,12.3,11.1,0
1828,May,5,24,145,18.7,12.2,15.5,6.5,0
1828,May,5,25,146,18.9,12.2,15.6,6.7,11.4
1828,May,5,26,147,20.8,10,15.4,10.8,4.3
1828,May,5,27,148,19.8,9.7,14.8,10.1,7.4
1828,May,5,28,149,19.6,14.1,16.9,5.5,0
1828,May,5,29,150,21.8,12.4,17.1,9.4,7.9
1828,May,5,30,151,22.4,10.2,16.3,12.2,0
1828,May,5,31,152,20.6,11.7,16.2,8.9,1.2
1828,Jun,6,1,153,19.6,11.2,15.4,8.4,0
1828,Jun,6,2,154,18.3,11.3,14.8,7,0.2
1828,Jun,6,3,155,17.8,10.6,14.2,7.2,0.1
1828,Jun,6,4,156,17.2,12.2,14.7,5,3.6
1828,Jun,6,5,157,17.2,8.3,12.8,8.9,8.1
1828,Jun,6,6,158,16.7,9.4,13.1,7.3,0
1828,Jun,6,7,159,15.6,10,12.8,5.6,0
1828,Jun,6,8,160,18.3,12.2,15.3,6.1,3.2
1828,Jun,6,9,161,21.1,11.7,16.4,9.4,2.8
1828,Jun,6,10,162,19.4,9.3,14.4,10.1,0
1828,Jun,6,11,163,20.6,12.2,16.4,8.4,0
1828,Jun,6,12,164,22.2,12.3,17.3,9.9,0
1828,Jun,6,13,165,23.3,10.6,17,12.7,0
1828,Jun,6,14,166,22.2,11.1,16.7,11.1,0
1828,Jun,6,15,167,22.8,11.7,17.3,11.1,0
1828,Jun,6,16,168,21.7,13.3,17.5,8.4,0
1828,Jun,6,17,169,21.1,13.9,17.5,7.2,12.8
1828,Jun,6,18,170,21.7,11.7,16.7,10,0
1828,Jun,6,19,171,21.1,13.3,17.2,7.8,3.2
1828,Jun,6,20,172,21.7,12.8,17.3,8.9,0
1828,Jun,6,21,173,20.6,14.4,17.5,6.2,5.3
1828,Jun,6,22,174,21.7,13.3,17.5,8.4,0
1828,Jun,6,23,175,21.7,10.6,16.2,11.1,4.7
1828,Jun,6,24,176,24.4,9.4,16.9,15,0
1828,Jun,6,25,177,28.3,11.7,20,16.6,0
1828,Jun,6,26,178,28.3,12.2,20.3,16.1,0
1828,Jun,6,27,179,25,15.9,20.5,9.1,0
1828,Jun,6,28,180,25.6,13.3,19.5,12.3,0
1828,Jun,6,29,181,25,15.2,20.1,9.8,0
1828,Jun,6,30,182,25,12.8,18.9,12.2,0
1828,Jul,7,1,183,23.9,15.6,19.8,8.3,0
1828,Jul,7,2,184,24.4,17.8,21.1,6.6,0
1828,Jul,7,3,185,25.6,18.3,22,7.3,0
1828,Jul,7,4,186,24.4,17.2,20.8,7.2,0
1828,Jul,7,5,187,23.9,16.7,20.3,7.2,0
1828,Jul,7,6,188,21.1,13.9,17.5,7.2,0.7
1828,Jul,7,7,189,22.8,18.3,20.6,4.5,0
1828,Jul,7,8,190,25.6,15,20.3,10.6,0
1828,Jul,7,9,191,18.9,15.6,17.3,3.3,28.8
1828,Jul,7,10,192,21.7,12.8,17.3,8.9,0
1828,Jul,7,11,193,23.3,15,19.2,8.3,0.5
1828,Jul,7,12,194,18.1,15.6,16.9,2.5,9.8
1828,Jul,7,13,195,17.8,11.9,14.9,5.9,8.3
1828,Jul,7,14,196,18.3,10.6,14.5,7.7,0
1828,Jul,7,15,197,20,12.8,16.4,7.2,13.3
1828,Jul,7,16,198,22.2,13.3,17.8,8.9,0
1828,Jul,7,17,199,22.8,15,18.9,7.8,3.1
1828,Jul,7,18,200,22.8,15.6,19.2,7.2,4.8
1828,Jul,7,19,201,20.6,14.4,17.5,6.2,0.7
1828,Jul,7,20,202,19.4,12.8,16.1,6.6,0
1828,Jul,7,21,203,21.7,11.7,16.7,10,9.7
1828,Jul,7,22,204,21.8,12.4,17.1,9.4,0
1828,Jul,7,23,205,21.7,13.9,17.8,7.8,2.2
1828,Jul,7,24,206,21.1,15,18.1,6.1,0
1828,Jul,7,25,207,22.2,15.6,18.9,6.6,0
1828,Jul,7,26,208,22.2,13.9,18.1,8.3,3.5
1828,Jul,7,27,209,17.8,11.7,14.8,6.1,9.3
1828,Jul,7,28,210,17.2,11.7,14.5,5.5,0
1828,Jul,7,29,211,16.7,11.1,13.9,5.6,0
1828,Jul,7,30,212,15.6,6.7,11.2,8.9,0.3
1828,Jul,7,31,213,14.2,6.7,10.5,7.5,0
1828,Aug,8,1,214,21.1,12.8,17,8.3,0
1828,Aug,8,2,215,18.9,13.9,16.4,5,6.6
1828,Aug,8,3,216,19.4,11.4,15.4,8,0
1828,Aug,8,4,217,18.7,12.2,15.5,6.5,5.6
1828,Aug,8,5,218,19.4,11.5,15.5,7.9,1
1828,Aug,8,6,219,20,11.1,15.6,8.9,0
1828,Aug,8,7,220,21.1,15,18.1,6.1,3.1
1828,Aug,8,8,221,20.6,14.4,17.5,6.2,13.8
1828,Aug,8,9,222,18.9,13.3,16.1,5.6,4
1828,Aug,8,10,223,18.9,12.8,15.9,6.1,2.2
1828,Aug,8,11,224,19.4,10.6,15,8.8,2.2
1828,Aug,8,12,225,18.9,12.8,15.9,6.1,8.3
1828,Aug,8,13,226,19.4,8.9,14.2,10.5,0
1828,Aug,8,14,227,13.3,11.7,12.5,1.6,16.9
1828,Aug,8,15,228,16.1,7.8,12,8.3,1.3
1828,Aug,8,16,229,19.4,7.8,13.6,11.6,0
1828,Aug,8,17,230,20,15,17.5,5,0
1828,Aug,8,18,231,17.8,11.7,14.8,6.1,7.1
1828,Aug,8,19,232,18.9,11.7,15.3,7.2,0
1828,Aug,8,20,233,20,11.7,15.9,8.3,0
1828,Aug,8,21,234,20,14.4,17.2,5.6,0
1828,Aug,8,22,235,17.2,11.1,14.2,6.1,0
1828,Aug,8,23,236,18.3,11.1,14.7,7.2,0.2
1828,Aug,8,24,237,22.8,10,16.4,12.8,0
1828,Aug,8,25,238,22.8,14.4,18.6,8.4,0
1828,Aug,8,26,239,21.1,15,18.1,6.1,0
1828,Aug,8,27,240,21.7,10,15.9,11.7,0
1828,Aug,8,28,241,22.8,10,16.4,12.8,0
1828,Aug,8,29,242,19.4,11.7,15.6,7.7,0
1828,Aug,8,30,243,19.4,16.1,17.8,3.3,0
1828,Aug,8,31,244,17.2,13.3,15.3,3.9,0
1828,Sep,9,1,245,17.8,13.3,15.6,4.5,0
1828,Sep,9,2,246,18.3,11.7,15,6.6,0
1828,Sep,9,3,247,17.8,10,13.9,7.8,0
1828,Sep,9,4,248,18.3,12.8,15.6,5.5,2.7
1828,Sep,9,5,249,16.7,11.1,13.9,5.6,12.8
1828,Sep,9,6,250,19.4,13.9,16.7,5.5,0
1828,Sep,9,7,251,22.8,14.4,18.6,8.4,0
1828,Sep,9,8,252,23.3,15.6,19.5,7.7,0
1828,Sep,9,9,253,21.7,16.7,19.2,5,2.7
1828,Sep,9,10,254,19.4,13.3,16.4,6.1,17.3
1828,Sep,9,11,255,20.2,13.9,17.1,6.3,0
1828,Sep,9,12,256,20.6,14.4,17.5,6.2,1.1
1828,Sep,9,13,257,20,12.8,16.4,7.2,11.3
1828,Sep,9,14,258,11.7,9.4,10.6,2.3,5.5
1828,Sep,9,15,259,15.1,6.7,10.9,8.4,0
1828,Sep,9,16,260,15.6,3.9,9.8,11.7,0
1828,Sep,9,17,261,15.6,4.4,10,11.2,0
1828,Sep,9,18,262,17.2,8.9,13.1,8.3,0
1828,Sep,9,19,263,17.8,6.7,12.3,11.1,0
1828,Sep,9,20,264,18.8,8.3,13.6,10.5,0
1828,Sep,9,21,265,18.3,5.5,11.9,12.8,0
1828,Sep,9,22,266,18.3,11.7,15,6.6,0
1828,Sep,9,23,267,19.4,11.1,15.3,8.3,0
1828,Sep,9,24,268,20,13.3,16.7,6.7,0
1828,Sep,9,25,269,21.1,13.9,17.5,7.2,0
1828,Sep,9,26,270,21.1,13.9,17.5,7.2,0
1828,Sep,9,27,271,18.3,13.3,15.8,5,0
1828,Sep,9,28,272,17.8,12.2,15,5.6,0
1828,Sep,9,29,273,17.8,11.1,14.5,6.7,12.4
1828,Sep,9,30,274,16.1,11.7,13.9,4.4,0
1828,Oct,10,1,275,13.9,10,12,3.9,6.9
1828,Oct,10,2,276,15,5.6,10.3,9.4,0
1828,Oct,10,3,277,15.6,3.9,9.8,11.7,0
1828,Oct,10,4,278,15.6,11.7,13.7,3.9,9
1828,Oct,10,5,279,16.7,9.4,13.1,7.3,0
1828,Oct,10,6,280,15,12.8,13.9,2.2,19.3
1828,Oct,10,7,281,14.4,8.9,11.7,5.5,4.9
1828,Oct,10,8,282,13.9,9.4,11.7,4.5,0
1828,Oct,10,9,283,13.9,8.3,11.1,5.6,0
1828,Oct,10,10,284,15.6,8.9,12.3,6.7,0
1828,Oct,10,11,285,16.1,8.3,12.2,7.8,0
1828,Oct,10,12,286,17.2,7.8,12.5,9.4,0
1828,Oct,10,13,287,17.2,7.8,12.5,9.4,0
1828,Oct,10,14,288,13.9,8.9,11.4,5,0
1828,Oct,10,15,289,12.8,7.8,10.3,5,0
1828,Oct,10,16,290,12.2,9.4,10.8,2.8,0
1828,Oct,10,17,291,13.3,10,11.7,3.3,0
1828,Oct,10,18,292,14.8,6.1,10.5,8.7,0
1828,Oct,10,19,293,11.6,6.1,8.9,5.5,0
1828,Oct,10,20,294,11,0.4,5.7,10.6,0
1828,Oct,10,21,295,15.1,5.1,10.1,10,0
1828,Oct,10,22,296,17.1,10.9,14,6.2,0
1828,Oct,10,23,297,11.4,10.7,11.1,0.7,12.3
1828,Oct,10,24,298,11.6,2.2,6.9,9.4,2.5
1828,Oct,10,25,299,12.2,5.9,9.1,6.3,0
1828,Oct,10,26,300,12.7,1.7,7.2,11,0
1828,Oct,10,27,301,11.2,5.4,8.3,5.8,0
1828,Oct,10,28,302,10.6,9,9.8,1.6,0
1828,Oct,10,29,303,9.1,2.2,5.7,6.9,0
1828,Oct,10,30,304,8.1,5.4,6.8,2.7,0
1828,Oct,10,31,305,10,6.9,8.5,3.1,0
1828,Nov,11,1,306,11.1,6.9,9,4.2,0
1828,Nov,11,2,307,10.8,9.7,10.3,1.1,0
1828,Nov,11,3,308,11.1,6.1,8.6,5,0
1828,Nov,11,4,309,10.9,4.4,7.7,6.5,0
1828,Nov,11,5,310,9.2,5,7.1,4.2,0
1828,Nov,11,6,311,9.4,2.8,6.1,6.6,0
1828,Nov,11,7,312,8.9,7.2,8.1,1.7,2.6
1828,Nov,11,8,313,2.2,1.1,1.7,1.1,0
1828,Nov,11,9,314,7.1,-1.7,2.7,8.8,0
1828,Nov,11,10,315,2.8,-0.5,1.2,3.3,0
1828,Nov,11,11,316,2.8,-4.4,-0.8,7.2,0
1828,Nov,11,12,317,6.1,-6.1,0,12.2,0
1828,Nov,11,13,318,10.6,2.2,6.4,8.4,0
1828,Nov,11,14,319,9.4,6.7,8.1,2.7,0
1828,Nov,11,15,320,11.3,7.8,9.6,3.5,6.5
1828,Nov,11,16,321,11.1,8.9,10,2.2,6.5
1828,Nov,11,17,322,10,7.8,8.9,2.2,4
1828,Nov,11,18,323,8.3,4.4,6.4,3.9,0
1828,Nov,11,19,324,10,3.9,7,6.1,3.6
1828,Nov,11,20,325,11.1,5.6,8.4,5.5,0
1828,Nov,11,21,326,12.2,8.3,10.3,3.9,0
1828,Nov,11,22,327,12.3,10,11.2,2.3,0.5
1828,Nov,11,23,328,10,2.1,6.1,7.9,0
1828,Nov,11,24,329,10.2,6.1,8.2,4.1,0
1828,Nov,11,25,330,11.1,7.2,9.2,3.9,0
1828,Nov,11,26,331,10,8.3,9.2,1.7,0
1828,Nov,11,27,332,11.1,6.1,8.6,5,4.6
1828,Nov,11,28,333,13.9,9.4,11.7,4.5,0.5
1828,Nov,11,29,334,13.1,8.9,11,4.2,0
1828,Nov,11,30,335,12.2,9.2,10.7,3,0
1828,Dec,12,1,336,6.5,6.4,6.5,0.1,0
1828,Dec,12,2,337,4.4,-1.6,1.4,6,0
1828,Dec,12,3,338,10.6,0.6,5.6,10,0
1828,Dec,12,4,339,12.2,8.3,10.3,3.9,0
1828,Dec,12,5,340,9.4,6.1,7.8,3.3,0
1828,Dec,12,6,341,10,3.3,6.7,6.7,0
1828,Dec,12,7,342,10,8.3,9.2,1.7,0.8
1828,Dec,12,8,343,6.7,5.6,6.2,1.1,16.9
1828,Dec,12,9,344,5.6,1.7,3.7,3.9,1.9
1828,Dec,12,10,345,10.6,2.2,6.4,8.4,0
1828,Dec,12,11,346,10.6,7.8,9.2,2.8,0
1828,Dec,12,12,347,11.1,3.9,7.5,7.2,0
1828,Dec,12,13,348,12.1,8.3,10.2,3.8,0
1828,Dec,12,14,349,9.5,9,9.3,0.5,0
1828,Dec,12,15,350,7.9,3.9,5.9,4,0
1828,Dec,12,16,351,9.8,3.9,6.9,5.9,0
1828,Dec,12,17,352,12.8,7.8,10.3,5,8.9
1828,Dec,12,18,353,11.7,9,10.4,2.7,2.9
1828,Dec,12,19,354,10.5,4.9,7.7,5.6,0
1828,Dec,12,20,355,11.2,7.8,9.5,3.4,0
1828,Dec,12,21,356,12.2,10.3,11.3,1.9,0
1828,Dec,12,22,357,12.8,10.2,11.5,2.6,0
1828,Dec,12,23,358,9.8,8.7,9.3,1.1,0
1828,Dec,12,24,359,10.5,6.1,8.3,4.4,4.5
1828,Dec,12,25,360,6.6,5.2,5.9,1.4,11.5
1828,Dec,12,26,361,5.8,-0.8,2.5,6.6,0
1828,Dec,12,27,362,5.1,1.8,3.5,3.3,0
1828,Dec,12,28,363,6.7,3.2,5,3.5,0
1828,Dec,12,29,364,3.9,-0.9,1.5,4.8,4.5
1828,Dec,12,30,365,7.3,-1.6,2.9,8.9,2.3
1828,Dec,12,31,366,9.6,4.6,7.1,5,0
1829,Jan,1,1,1,7.9,1.4,4.7,6.5,1.1
1829,Jan,1,2,2,5.6,2.3,4,3.3,0
1829,Jan,1,3,3,5.5,1.2,3.4,4.3,5.2
1829,Jan,1,4,4,7.6,2.3,5,5.3,2.2
1829,Jan,1,5,5,6.1,0.7,3.4,5.4,0
1829,Jan,1,6,6,2.7,-2.8,0,5.5,0
1829,Jan,1,7,7,1.6,-2.7,-0.6,4.3,0
1829,Jan,1,8,8,0.7,-0.4,0.2,1.1,0
1829,Jan,1,9,9,1.3,-0.6,0.4,1.9,0
1829,Jan,1,10,10,2.2,0.3,1.3,1.9,0
1829,Jan,1,11,11,1.2,-1.1,0,2.3,1.4
1829,Jan,1,12,12,1.2,-1.6,-0.2,2.8,0
1829,Jan,1,13,13,2.1,-0.5,0.8,2.6,0
1829,Jan,1,14,14,1.2,-0.4,0.4,1.6,0
1829,Jan,1,15,15,1.1,-0.6,0.3,1.7,0
1829,Jan,1,16,16,-1.4,-1.6,-1.5,0.2,0
1829,Jan,1,17,17,-1.5,-4.1,-2.8,2.6,0
1829,Jan,1,18,18,-1.8,-7.7,-4.8,5.9,0
1829,Jan,1,19,19,-0.7,-6.6,-3.7,5.9,0
1829,Jan,1,20,20,-1.8,-10,-5.9,8.2,0
1829,Jan,1,21,21,-2.4,-6.1,-4.3,3.7,0
1829,Jan,1,22,22,-2.1,-7.4,-4.8,5.3,0
1829,Jan,1,23,23,-5.6,-6.5,-6.1,0.9,0
1829,Jan,1,24,24,-2.7,-8.8,-5.8,6.1,0
1829,Jan,1,25,25,1.2,-10.1,-4.5,11.3,0
1829,Jan,1,26,26,6.3,-3.8,1.3,10.1,0
1829,Jan,1,27,27,4.6,1.7,3.2,2.9,4.5
1829,Jan,1,28,28,4.9,0,2.5,4.9,0.8
1829,Jan,1,29,29,3.4,-1.7,0.9,5.1,0
1829,Jan,1,30,30,4,0,2,4,0
1829,Jan,1,31,31,3.4,3.4,3.4,0,0
1829,Feb,2,1,32,1.8,-4.2,-1.2,6,0
1829,Feb,2,2,33,0.3,-7.4,-3.6,7.7,0
1829,Feb,2,3,34,1.3,-6.6,-2.7,7.9,0
1829,Feb,2,4,35,6.1,-3.8,1.2,9.9,0
1829,Feb,2,5,36,7.8,2.3,5.1,5.5,0.8
1829,Feb,2,6,37,6.5,3.3,4.9,3.2,0
1829,Feb,2,7,38,8.2,4.1,6.2,4.1,0
1829,Feb,2,8,39,8.2,3.8,6,4.4,0
1829,Feb,2,9,40,6.1,2.3,4.2,3.8,0
1829,Feb,2,10,41,6.8,2.9,4.9,3.9,0.3
1829,Feb,2,11,42,8.6,4.4,6.5,4.2,0
1829,Feb,2,12,43,9,5.7,7.4,3.3,4.5
1829,Feb,2,13,44,7.7,3.3,5.5,4.4,0
1829,Feb,2,14,45,8.9,4,6.5,4.9,0
1829,Feb,2,15,46,10.6,6.1,8.4,4.5,0
1829,Feb,2,16,47,10.5,5.9,8.2,4.6,0
1829,Feb,2,17,48,8.4,2.2,5.3,6.2,0
1829,Feb,2,18,49,5.3,2.1,3.7,3.2,0
1829,Feb,2,19,50,9.6,1.8,5.7,7.8,0
1829,Feb,2,20,51,8.8,4.5,6.7,4.3,0.1
1829,Feb,2,21,52,10.6,5.1,7.9,5.5,6.2
1829,Feb,2,22,53,6.2,5.7,6,0.5,0.8
1829,Feb,2,23,54,3.8,1.6,2.7,2.2,0
1829,Feb,2,24,55,3.2,-0.1,1.6,3.3,0
1829,Feb,2,25,56,4.4,0.7,2.6,3.7,1.3
1829,Feb,2,26,57,4.8,2.3,3.6,2.5,3.2
1829,Feb,2,27,58,10.6,4,7.3,6.6,14.2
1829,Feb,2,28,59,4.4,2.4,3.4,2,0
1829,Mar,3,1,60,2.3,-4.2,-1,6.5,0
1829,Mar,3,2,61,2.3,-0.9,0.7,3.2,0
1829,Mar,3,3,62,2.7,0.6,1.7,2.1,0
1829,Mar,3,4,63,5.7,1.3,3.5,4.4,0.2
1829,Mar,3,5,64,5.6,-1.4,2.1,7,0
1829,Mar,3,6,65,6.9,3.3,5.1,3.6,0
1829,Mar,3,7,66,7.2,3.2,5.2,4,0
1829,Mar,3,8,67,7.7,3.5,5.6,4.2,0
1829,Mar,3,9,68,9.1,3.8,6.5,5.3,0
1829,Mar,3,10,69,8,2.3,5.2,5.7,0
1829,Mar,3,11,70,5.2,-0.2,2.5,5.4,0
1829,Mar,3,12,71,3.9,-0.8,1.6,4.7,0
1829,Mar,3,13,72,5.2,1.2,3.2,4,0
1829,Mar,3,14,73,3.9,0.4,2.2,3.5,0
1829,Mar,3,15,74,4.1,-3.1,0.5,7.2,0
1829,Mar,3,16,75,4.9,-5.4,-0.3,10.3,0
1829,Mar,3,17,76,9.1,-4.8,2.2,13.9,0
1829,Mar,3,18,77,12.2,-1.7,5.3,13.9,0
1829,Mar,3,19,78,14.4,4.4,9.4,10,0
1829,Mar,3,20,79,15,9.6,12.3,5.4,0
1829,Mar,3,21,80,13.2,0.7,7,12.5,0
1829,Mar,3,22,81,12.6,-1.1,5.8,13.7,0
1829,Mar,3,23,82,12.6,1.8,7.2,10.8,0
1829,Mar,3,24,83,8.2,1.7,5,6.5,0
1829,Mar,3,25,84,7.3,-6.3,0.5,13.6,0
1829,Mar,3,26,85,8.3,-2.3,3,10.6,0
1829,Mar,3,27,86,8.3,2.1,5.2,6.2,0
1829,Mar,3,28,87,12.1,-3.4,4.4,15.5,0
1829,Mar,3,29,88,8.1,2.6,5.4,5.5,5.4
1829,Mar,3,30,89,7.8,3.4,5.6,4.4,0
1829,Mar,3,31,90,8.3,3.2,5.8,5.1,0
1829,Apr,4,1,91,12.6,0.1,6.4,12.5,2.5
1829,Apr,4,2,92,11.4,-2.1,4.7,13.5,1.7
1829,Apr,4,3,93,9.4,-1.6,3.9,11,0
1829,Apr,4,4,94,19.2,1.2,10.2,18,0
1829,Apr,4,5,95,12.7,5.9,9.3,6.8,9.1
1829,Apr,4,6,96,12,4.6,8.3,7.4,4.7
1829,Apr,4,7,97,11.8,3.3,7.6,8.5,0
1829,Apr,4,8,98,12.2,1.2,6.7,11,2.9
1829,Apr,4,9,99,10.3,5.1,7.7,5.2,1.7
1829,Apr,4,10,100,12.2,2.4,7.3,9.8,4.9
1829,Apr,4,11,101,13.9,4.3,9.1,9.6,0
1829,Apr,4,12,102,15.1,8.2,11.7,6.9,15
1829,Apr,4,13,103,12.3,8.1,10.2,4.2,2.4
1829,Apr,4,14,104,13.9,3.6,8.8,10.3,4.7
1829,Apr,4,15,105,12.9,8.3,10.6,4.6,6.3
1829,Apr,4,16,106,11.4,5.9,8.7,5.5,18.1
1829,Apr,4,17,107,14.2,3.3,8.8,10.9,0
1829,Apr,4,18,108,14.2,5.9,10.1,8.3,0
1829,Apr,4,19,109,11.5,4.6,8.1,6.9,1
1829,Apr,4,20,110,13.2,4.6,8.9,8.6,1.6
1829,Apr,4,21,111,14.3,3.8,9.1,10.5,0
1829,Apr,4,22,112,9.1,7.1,8.1,2,0.9
1829,Apr,4,23,113,13.1,6.9,10,6.2,8
1829,Apr,4,24,114,8.2,5.6,6.9,2.6,5.4
1829,Apr,4,25,115,8.8,4.6,6.7,4.2,0
1829,Apr,4,26,116,11.1,8.8,10,2.3,0
1829,Apr,4,27,117,11.5,4.1,7.8,7.4,0.4
1829,Apr,4,28,118,11.8,3.8,7.8,8,0
1829,Apr,4,29,119,7.6,2.9,5.3,4.7,0
1829,Apr,4,30,120,8.2,0.2,4.2,8,0
1829,May,5,1,121,14,7,10.5,7,0
1829,May,5,2,122,15.4,8.3,11.9,7.1,0
1829,May,5,3,123,16.1,9,12.6,7.1,0
1829,May,5,4,124,15,5,10,10,0
1829,May,5,5,125,15.1,6.1,10.6,9,0
1829,May,5,6,126,15.4,11.6,13.5,3.8,0
1829,May,5,7,127,14.4,6.5,10.5,7.9,0
1829,May,5,8,128,17.1,6.4,11.8,10.7,0.8
1829,May,5,9,129,16.9,9.1,13,7.8,0
1829,May,5,10,130,20.1,5.6,12.9,14.5,0
1829,May,5,11,131,17.9,9.7,13.8,8.2,0
1829,May,5,12,132,18.9,10.5,14.7,8.4,0
1829,May,5,13,133,19.1,5.6,12.4,13.5,0
1829,May,5,14,134,17.6,10.3,14,7.3,0
1829,May,5,15,135,19.8,7,13.4,12.8,0
1829,May,5,16,136,18.6,9.5,14.1,9.1,0
1829,May,5,17,137,19.7,7.6,13.7,12.1,0
1829,May,5,18,138,18.9,6.3,12.6,12.6,0
1829,May,5,19,139,20.4,6.1,13.3,14.3,0
1829,May,5,20,140,21.4,8.9,15.2,12.5,0
1829,May,5,21,141,17.3,8.8,13.1,8.5,0
1829,May,5,22,142,18.6,6.9,12.8,11.7,0
1829,May,5,23,143,21.8,7.6,14.7,14.2,0
1829,May,5,24,144,17.2,9.4,13.3,7.8,0
1829,May,5,25,145,14.8,7.6,11.2,7.2,3.1
1829,May,5,26,146,14.8,7.4,11.1,7.4,0
1829,May,5,27,147,18.2,7.8,13,10.4,0
1829,May,5,28,148,19.1,7.1,13.1,12,0
1829,May,5,29,149,18.3,7.6,13,10.7,0
1829,May,5,30,150,15.6,9,12.3,6.6,0
1829,May,5,31,151,19.1,7,13.1,12.1,0
1829,Jun,6,1,152,16.4,9.4,12.9,7,0
1829,Jun,6,2,153,20.9,8.4,14.7,12.5,0
1829,Jun,6,3,154,23.7,13.9,18.8,9.8,0
1829,Jun,6,4,155,21.1,14.2,17.7,6.9,0
1829,Jun,6,5,156,18,11.8,14.9,6.2,0
1829,Jun,6,6,157,15.1,5.8,10.5,9.3,0
1829,Jun,6,7,158,15.7,3.1,9.4,12.6,0
1829,Jun,6,8,159,16.6,8.7,12.7,7.9,0
1829,Jun,6,9,160,18,8.4,13.2,9.6,0
1829,Jun,6,10,161,18.4,6.9,12.7,11.5,0
1829,Jun,6,11,162,21.6,6.2,13.9,15.4,0
1829,Jun,6,12,163,21.8,8.8,15.3,13,0
1829,Jun,6,13,164,25.2,10.2,17.7,15,0
1829,Jun,6,14,165,22.5,12.9,17.7,9.6,0.7
1829,Jun,6,15,166,23.8,13.3,18.6,10.5,0
1829,Jun,6,16,167,18.3,12.1,15.2,6.2,0.8
1829,Jun,6,17,168,18.9,7.1,13,11.8,0
1829,Jun,6,18,169,18.1,8.2,13.2,9.9,11.4
1829,Jun,6,19,170,20.2,10.3,15.3,9.9,0.8
1829,Jun,6,20,171,21.8,13.1,17.5,8.7,0
1829,Jun,6,21,172,21.4,14.2,17.8,7.2,2.4
1829,Jun,6,22,173,19.7,13.8,16.8,5.9,2
1829,Jun,6,23,174,22.9,13.8,18.4,9.1,1.4
