ID,Sex,Age,EthnicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
135524250.00,1.00,32.00,1.00,4.00,1.00,4.00,1.00,0.40,0.01,1.57,-0.25
135524290.00,2.00,54.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,0.09,9999.00
135526250.00,2.00,28.00,1.00,4.00,1.00,4.00,0.00,-1.06,9999.00,-0.32,-1.22
135527170.00,1.00,39.00,1.00,4.00,3.00,4.00,0.00,0.09,9999.00,0.83,0.36
135527290.00,1.00,85.00,1.00,3.00,4.00,3.00,0.00,1.88,1.01,1.98,-0.65
135530050.00,2.00,53.00,1.00,1.00,2.00,1.00,0.00,0.42,1.28,0.12,3.03
135530210.00,1.00,47.00,1.00,4.00,4.00,5.00,0.00,1.00,9999.00,9999.00,-1.22
135530290.00,1.00,51.00,1.00,2.00,1.00,5.00,0.00,-0.75,9999.00,9999.00,9999.00
135531090.00,2.00,37.00,1.00,4.00,1.00,1.00,0.00,9999.00,9999.00,-0.57,0.75
135532010.00,2.00,36.00,1.00,3.00,1.00,5.00,1.00,9999.00,9999.00,0.36,0.54
135532170.00,1.00,68.00,1.00,3.00,3.00,4.00,0.00,9999.00,9999.00,1.32,-0.53
135532250.00,1.00,9999.00,1.00,1.00,3.00,5.00,0.00,9999.00,9999.00,9999.00,-1.22
135532290.00,1.00,96.00,1.00,4.00,1.00,4.00,0.00,0.71,-0.17,9999.00,-0.42
135532330.00,2.00,69.00,1.00,4.00,1.00,5.00,0.00,0.71,1.69,-0.32,-1.22
135533130.00,1.00,62.00,1.00,3.00,1.00,5.00,0.00,-0.17,0.62,0.37,-0.54
135533170.00,1.00,54.00,1.00,3.00,5.00,4.00,0.00,0.70,0.30,-0.08,-0.50
135533210.00,1.00,40.00,1.00,3.00,1.00,2.00,0.00,-0.47,-0.17,-0.12,-0.02
135533290.00,1.00,64.00,1.00,4.00,3.00,4.00,0.00,1.63,0.16,-1.51,-1.22
135534010.00,2.00,22.00,1.00,2.00,5.00,3.00,1.00,-0.49,9999.00,0.57,0.80
135534170.00,1.00,65.00,1.00,4.00,1.00,4.00,0.00,0.74,0.43,-1.04,-1.22
135534210.00,1.00,50.00,1.00,2.00,3.00,4.00,0.00,1.29,1.46,0.57,-0.73
135534250.00,2.00,65.00,1.00,1.00,5.00,2.00,0.00,9999.00,9999.00,-0.11,9999.00
135535010.00,2.00,29.00,1.00,3.00,2.00,4.00,0.00,1.29,9999.00,-0.32,-0.51
135535050.00,1.00,79.00,1.00,1.00,3.00,4.00,0.00,-0.43,9999.00,-0.32,-1.22
135535130.00,1.00,41.00,1.00,4.00,3.00,4.00,0.00,-1.31,0.41,0.07,-0.51
135535170.00,1.00,52.00,1.00,4.00,3.00,2.00,0.00,1.32,1.25,1.71,2.18
135535210.00,2.00,76.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,0.78,9999.00
135536050.00,2.00,46.00,1.00,3.00,5.00,1.00,0.00,-1.05,-0.66,1.15,-0.14
135536290.00,2.00,52.00,1.00,2.00,4.00,1.00,0.00,-1.34,-0.68,-0.32,-0.72
135537010.00,1.00,65.00,1.00,4.00,4.00,2.00,0.00,0.42,0.81,1.48,1.76
135539050.00,1.00,21.00,1.00,4.00,5.00,1.00,0.00,-0.18,0.37,1.29,1.21
135539130.00,1.00,16.00,1.00,2.00,5.00,1.00,1.00,9999.00,9999.00,-0.29,0.01
135539250.00,2.00,60.00,1.00,2.00,3.00,1.00,0.00,9999.00,9999.00,-0.12,-0.51
135539290.00,1.00,51.00,1.00,2.00,1.00,1.00,0.00,-0.16,9999.00,-0.32,0.23
135540050.00,2.00,68.00,1.00,1.00,2.00,4.00,0.00,1.33,9999.00,-0.12,-0.95
135542050.00,2.00,38.00,1.00,2.00,1.00,2.00,1.00,9999.00,9999.00,-0.52,-0.54
135542090.00,2.00,36.00,1.00,4.00,7.00,1.00,0.00,0.10,9999.00,1.34,0.22
135542130.00,1.00,52.00,1.00,2.00,3.00,2.00,1.00,0.42,9999.00,0.62,0.30
135543090.00,1.00,55.00,1.00,4.00,1.00,4.00,1.00,0.44,1.17,-0.12,-0.73
135545010.00,2.00,50.00,1.00,4.00,1.00,5.00,0.00,1.01,0.56,-0.11,-0.17
135545210.00,2.00,31.00,1.00,4.00,3.00,2.00,1.00,-0.76,9999.00,0.36,0.41
135545250.00,2.00,20.00,1.00,3.00,7.00,3.00,0.00,9999.00,-0.86,-0.79,0.21
135545330.00,1.00,73.00,1.00,4.00,3.00,5.00,0.00,0.38,9999.00,-0.12,0.19
135546250.00,1.00,65.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,0.58,-0.24
135547090.00,2.00,39.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,-0.12,-0.21
135548090.00,1.00,65.00,1.00,3.00,2.00,2.00,0.00,1.00,1.36,-1.06,-1.00
135550010.00,2.00,41.00,1.00,4.00,2.00,2.00,0.00,9999.00,9999.00,-0.58,0.67
135550130.00,2.00,70.00,4.00,4.00,1.00,4.00,0.00,9999.00,9999.00,0.83,-0.73
135550210.00,2.00,32.00,1.00,4.00,1.00,4.00,0.00,1.03,9999.00,-0.60,0.49
135550250.00,2.00,56.00,1.00,4.00,3.00,1.00,0.00,0.39,0.42,0.14,-0.73
135550330.00,2.00,51.00,1.00,4.00,1.00,3.00,0.00,-0.75,9999.00,-1.23,9999.00
135551050.00,1.00,52.00,1.00,2.00,2.00,3.00,0.00,9999.00,-0.08,0.09,0.06
135551210.00,1.00,51.00,1.00,1.00,3.00,2.00,1.00,0.13,0.95,0.58,0.94
135551250.00,2.00,20.00,1.00,3.00,6.00,1.00,0.00,-2.52,-1.51,-1.52,1.24
135551290.00,2.00,59.00,1.00,3.00,6.00,2.00,0.00,0.46,-0.35,-0.91,-0.04
135552090.00,2.00,83.00,1.00,1.00,5.00,1.00,0.00,9999.00,9999.00,0.17,-0.29
135552130.00,1.00,36.00,5.00,1.00,5.00,1.00,0.00,9999.00,9999.00,9999.00,0.30
135552170.00,1.00,59.00,3.00,1.00,3.00,1.00,1.00,9999.00,9999.00,1.98,2.66
135552210.00,2.00,66.00,1.00,1.00,5.00,1.00,0.00,-0.16,-0.11,0.10,0.16
135552290.00,2.00,20.00,3.00,1.00,5.00,1.00,0.00,9999.00,9999.00,-0.32,-0.29
135553010.00,1.00,40.00,1.00,3.00,4.00,2.00,0.00,1.31,0.13,-0.32,-0.56
135556010.00,1.00,22.00,1.00,2.00,4.00,3.00,1.00,1.01,0.73,2.26,1.23
135557090.00,2.00,54.00,1.00,4.00,2.00,1.00,0.00,-2.80,-2.21,-1.72,0.23
135557130.00,1.00,23.00,1.00,3.00,2.00,3.00,1.00,9999.00,0.69,0.17,1.25
135557210.00,1.00,64.00,1.00,1.00,1.00,4.00,0.00,0.69,9999.00,-0.57,-1.22
135558130.00,1.00,56.00,1.00,4.00,6.00,5.00,1.00,0.75,0.41,0.12,0.85
135558210.00,1.00,60.00,1.00,3.00,3.00,4.00,0.00,-0.50,0.34,0.13,0.28
135559210.00,1.00,46.00,1.00,4.00,3.00,4.00,0.00,-1.38,-2.03,-1.03,-0.94
135559250.00,2.00,68.00,1.00,5.00,3.00,4.00,0.00,1.01,0.89,0.34,-0.16
135560010.00,1.00,54.00,4.00,4.00,2.00,2.00,1.00,0.46,9999.00,-0.32,1.70
135561010.00,1.00,37.00,1.00,3.00,1.00,5.00,0.00,1.90,9999.00,1.07,-0.73
135561130.00,1.00,66.00,1.00,4.00,1.00,5.00,0.00,-0.45,-0.50,-0.32,-0.99
135561210.00,1.00,65.00,1.00,4.00,1.00,4.00,0.00,0.98,0.56,9999.00,-0.09
135561250.00,2.00,79.00,1.00,1.00,1.00,5.00,0.00,9999.00,0.19,9999.00,9999.00
135562170.00,2.00,28.00,1.00,1.00,4.00,5.00,0.00,9999.00,9999.00,-0.99,-1.22
135563010.00,1.00,19.00,1.00,3.00,7.00,1.00,0.00,-1.07,-1.41,9999.00,0.26
135563130.00,2.00,36.00,1.00,2.00,1.00,3.00,0.00,0.43,1.19,0.79,-0.57
135564010.00,2.00,50.00,1.00,2.00,4.00,3.00,0.00,1.35,2.30,1.46,2.33
135566010.00,1.00,20.00,3.00,3.00,1.00,1.00,1.00,-1.65,-0.68,-0.32,9999.00
135566050.00,1.00,67.00,1.00,4.00,1.00,4.00,0.00,-0.45,-1.08,-0.32,-1.00
135566170.00,2.00,37.00,1.00,4.00,1.00,5.00,0.00,-0.75,-0.08,-0.11,-0.45
135566210.00,1.00,84.00,4.00,3.00,5.00,1.00,0.00,9999.00,-0.02,-0.36,-0.06
135566250.00,2.00,43.00,1.00,2.00,2.00,1.00,0.00,9999.00,-1.12,-0.32,-0.95
135566290.00,2.00,17.00,1.00,2.00,3.00,2.00,1.00,-0.76,-0.71,1.99,2.02
135567090.00,2.00,50.00,1.00,2.00,1.00,4.00,0.00,0.40,9999.00,-0.15,0.23
135567210.00,2.00,63.00,1.00,5.00,1.00,5.00,0.00,0.44,9999.00,-0.32,-0.02
135568050.00,1.00,68.00,1.00,4.00,3.00,5.00,0.00,9999.00,9999.00,1.23,-0.47
135568130.00,2.00,49.00,1.00,4.00,1.00,5.00,0.00,0.44,1.43,-0.11,-0.18
135568210.00,2.00,26.00,1.00,4.00,1.00,5.00,1.00,0.41,0.01,0.37,1.03
135568250.00,2.00,18.00,1.00,2.00,3.00,2.00,0.00,-0.47,-0.86,-0.77,0.02
135570010.00,2.00,41.00,1.00,4.00,1.00,5.00,0.00,-0.17,9999.00,-0.32,-0.20
135570090.00,2.00,19.00,1.00,2.00,5.00,2.00,1.00,0.96,0.68,3.17,0.90
135570130.00,2.00,49.00,1.00,3.00,3.00,5.00,0.00,-0.75,-0.43,-1.03,-0.45
135571290.00,2.00,36.00,1.00,3.00,1.00,5.00,0.00,0.14,1.21,0.07,0.53
135572210.00,1.00,57.00,1.00,1.00,4.00,2.00,0.00,-0.45,0.55,-0.52,-0.26
135574010.00,2.00,46.00,1.00,4.00,1.00,5.00,0.00,1.01,9999.00,-0.08,-0.29
135574090.00,2.00,19.00,1.00,3.00,1.00,5.00,0.00,-0.17,-1.19,-1.23,0.45
135574210.00,2.00,36.00,1.00,2.00,3.00,3.00,0.00,-0.77,-0.59,-0.32,0.30
135574250.00,1.00,23.00,1.00,4.00,4.00,4.00,1.00,9999.00,0.28,-0.04,-0.94
135574290.00,2.00,51.00,1.00,4.00,1.00,5.00,0.00,-0.18,9999.00,9999.00,-1.22
135575130.00,1.00,67.00,1.00,4.00,1.00,5.00,0.00,-0.16,9999.00,-0.07,-0.26
135577170.00,2.00,28.00,1.00,1.00,5.00,1.00,0.00,-0.76,0.75,2.93,1.67
135578130.00,2.00,40.00,3.00,1.00,6.00,1.00,0.00,-1.34,9999.00,-0.32,0.48
135580210.00,2.00,27.00,1.00,2.00,5.00,4.00,0.00,0.10,9999.00,-0.77,9999.00
135580290.00,2.00,56.00,3.00,4.00,1.00,1.00,0.00,-1.05,9999.00,-0.32,9999.00
135581090.00,2.00,30.00,1.00,4.00,5.00,1.00,1.00,-0.47,-0.98,-0.99,2.49
135582250.00,2.00,31.00,1.00,4.00,1.00,3.00,1.00,9999.00,9999.00,-0.82,0.54
135583210.00,2.00,49.00,1.00,4.00,3.00,5.00,0.00,9999.00,9999.00,9999.00,9999.00
135584250.00,1.00,49.00,1.00,2.00,1.00,4.00,0.00,-0.46,-0.83,-0.82,0.28
135586210.00,1.00,41.00,1.00,3.00,3.00,1.00,0.00,0.41,-0.53,0.32,-1.22
135586290.00,1.00,59.00,1.00,4.00,5.00,3.00,0.00,9999.00,9999.00,0.32,0.22
135587050.00,1.00,39.00,1.00,3.00,3.00,5.00,0.00,-1.63,9999.00,-0.31,0.56
135587170.00,2.00,68.00,1.00,2.00,3.00,3.00,0.00,1.61,0.66,-0.12,0.44
135587290.00,2.00,53.00,1.00,2.00,6.00,3.00,0.00,-0.75,1.18,-1.02,-1.22
135588170.00,1.00,41.00,1.00,2.00,6.00,3.00,0.00,-0.71,-0.41,1.03,0.23
135588290.00,1.00,47.00,1.00,4.00,1.00,5.00,0.00,-0.72,-0.35,-0.32,0.22
135590130.00,1.00,43.00,1.00,4.00,5.00,1.00,0.00,9999.00,9999.00,1.02,0.69
135590170.00,2.00,35.00,1.00,2.00,1.00,1.00,0.00,1.60,1.94,2.24,0.50
135591170.00,1.00,20.00,1.00,4.00,1.00,5.00,0.00,9999.00,0.04,1.28,-0.26
135592090.00,1.00,16.00,1.00,2.00,1.00,3.00,1.00,-1.64,9999.00,-1.48,-0.20
135593010.00,1.00,75.00,1.00,1.00,1.00,3.00,0.00,-0.47,0.16,0.13,-0.72
135594050.00,1.00,43.00,1.00,1.00,8.00,3.00,0.00,9999.00,-0.74,-0.07,-0.48
135596050.00,1.00,21.00,2.00,3.00,7.00,2.00,0.00,-0.77,9999.00,-0.07,-0.45
135597130.00,1.00,33.00,1.00,2.00,1.00,2.00,0.00,-0.16,-0.83,-0.32,0.02
135598010.00,2.00,79.00,1.00,1.00,5.00,1.00,0.00,0.44,-0.20,-0.32,2.54
135598250.00,1.00,47.00,1.00,5.00,5.00,4.00,0.00,0.42,-0.42,-0.83,1.02
135599130.00,2.00,40.00,1.00,4.00,1.00,4.00,0.00,0.10,9999.00,-0.83,1.30
135599250.00,2.00,60.00,1.00,1.00,1.00,4.00,1.00,0.44,9999.00,9999.00,9999.00
135600010.00,2.00,32.00,1.00,2.00,3.00,2.00,1.00,1.03,9999.00,-1.27,0.49
135600130.00,1.00,35.00,1.00,4.00,1.00,3.00,1.00,1.29,0.68,9999.00,-0.48
135600170.00,2.00,62.00,1.00,1.00,5.00,2.00,0.00,0.46,0.77,0.31,0.95
135600290.00,2.00,42.00,1.00,1.00,1.00,1.00,0.00,1.00,0.05,-1.23,9999.00
135601050.00,2.00,57.00,1.00,4.00,1.00,5.00,0.00,0.72,1.28,-0.32,0.30
135603090.00,2.00,51.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,1.29,-0.70
135603130.00,1.00,60.00,1.00,4.00,3.00,5.00,0.00,-0.18,0.38,0.17,-0.74
135603210.00,2.00,47.00,1.00,2.00,3.00,5.00,0.00,0.71,-0.32,-0.57,-0.45
135603250.00,1.00,27.00,1.00,4.00,1.00,4.00,0.00,-1.34,9999.00,-0.32,-0.16
135603290.00,2.00,52.00,1.00,1.00,5.00,2.00,1.00,-0.45,9999.00,-0.12,2.20
135604170.00,1.00,19.00,1.00,3.00,4.00,3.00,0.00,-0.15,9999.00,3.37,1.38
135605130.00,2.00,48.00,1.00,2.00,2.00,2.00,0.00,0.42,0.16,0.82,0.52
135606170.00,2.00,67.00,1.00,4.00,1.00,3.00,0.00,-0.47,-0.68,-0.32,-0.49
135606210.00,1.00,50.00,1.00,5.00,1.00,5.00,0.00,0.42,9999.00,1.07,-1.00
135607010.00,1.00,40.00,1.00,4.00,4.00,5.00,0.00,0.71,9999.00,9999.00,-0.73
135607090.00,1.00,64.00,1.00,3.00,4.00,3.00,0.00,-0.47,-0.41,0.07,9999.00
135607210.00,2.00,21.00,1.00,4.00,5.00,3.00,1.00,9999.00,9999.00,-0.32,1.17
135607290.00,2.00,64.00,1.00,4.00,3.00,5.00,1.00,-0.19,9999.00,-0.57,-0.74
135609010.00,2.00,48.00,1.00,2.00,5.00,9999.00,0.00,2.18,2.05,2.87,0.78
135609050.00,2.00,22.00,1.00,4.00,3.00,9999.00,0.00,1.60,-0.70,3.12,0.20
135609090.00,1.00,69.00,1.00,1.00,5.00,9999.00,0.00,0.99,-0.71,1.47,0.23
135610010.00,1.00,47.00,5.00,4.00,2.00,9999.00,0.00,9999.00,9999.00,-0.82,0.21
135610050.00,1.00,29.00,1.00,1.00,6.00,9999.00,0.00,-0.79,9999.00,2.98,0.19
135610130.00,1.00,22.00,1.00,3.00,2.00,9999.00,0.00,1.04,-0.17,0.13,1.78
135610170.00,2.00,35.00,1.00,4.00,1.00,9999.00,0.00,1.29,9999.00,0.79,1.01
135610210.00,1.00,56.00,1.00,4.00,1.00,9999.00,0.00,9999.00,9999.00,-0.11,-0.79
135610330.00,1.00,67.00,1.00,5.00,4.00,9999.00,0.00,-0.14,-0.04,-1.31,-0.29
135611210.00,2.00,34.00,1.00,4.00,1.00,9999.00,0.00,-0.45,9999.00,-1.28,1.81
135612050.00,1.00,20.00,1.00,3.00,5.00,1.00,0.00,9999.00,9999.00,-1.24,-0.50
135612170.00,2.00,61.00,1.00,2.00,2.00,2.00,0.00,0.70,0.81,-1.28,-0.95
135613050.00,2.00,57.00,1.00,1.00,5.00,2.00,0.00,9999.00,9999.00,0.09,-1.00
135613130.00,1.00,48.00,1.00,3.00,5.00,4.00,0.00,1.90,0.70,0.58,0.24
135613170.00,2.00,53.00,1.00,2.00,5.00,2.00,1.00,-1.06,-0.50,-0.79,-0.99
135615130.00,2.00,27.00,1.00,2.00,5.00,9999.00,0.00,0.69,0.69,0.54,0.91
135615170.00,2.00,70.00,1.00,4.00,1.00,9999.00,1.00,0.10,0.16,-0.61,-0.75
135615290.00,1.00,62.00,1.00,4.00,1.00,9999.00,0.00,0.12,-0.02,-0.11,-1.22
135617170.00,1.00,28.00,1.00,4.00,1.00,9999.00,0.00,0.38,0.31,0.60,0.99
135618290.00,2.00,33.00,1.00,1.00,6.00,9999.00,0.00,9999.00,9999.00,1.27,-0.99
135619010.00,1.00,41.00,1.00,4.00,1.00,9999.00,0.00,-0.45,9999.00,-0.34,0.54
135619090.00,2.00,25.00,1.00,4.00,2.00,9999.00,0.00,-0.75,0.24,0.10,0.72
135619130.00,2.00,54.00,1.00,3.00,5.00,9999.00,0.00,0.99,0.49,1.68,1.69
135619170.00,2.00,32.00,1.00,2.00,5.00,9999.00,0.00,9999.00,-0.50,-0.78,1.87
135621130.00,1.00,54.00,1.00,4.00,1.00,5.00,0.00,-1.05,-0.83,-1.27,-1.22
135621210.00,2.00,21.00,1.00,1.00,5.00,3.00,1.00,0.45,9999.00,1.54,-1.22
135623090.00,1.00,59.00,1.00,3.00,5.00,1.00,1.00,9999.00,9999.00,-0.38,9999.00
135623210.00,2.00,33.00,1.00,2.00,5.00,1.00,0.00,0.14,0.01,0.57,1.97
135624090.00,2.00,86.00,1.00,1.00,5.00,4.00,0.00,1.00,2.18,1.30,-0.56
135624210.00,1.00,36.00,1.00,1.00,1.00,1.00,0.00,0.99,9999.00,0.59,-0.26
135625010.00,2.00,58.00,1.00,2.00,1.00,3.00,0.00,1.63,9999.00,0.83,-1.22
135625050.00,2.00,52.00,1.00,4.00,5.00,1.00,0.00,-1.34,9999.00,0.36,0.99
135625210.00,2.00,47.00,1.00,5.00,5.00,2.00,1.00,-0.16,0.86,-0.32,-0.05
135625290.00,1.00,63.00,4.00,4.00,1.00,3.00,0.00,0.40,9999.00,-0.11,-0.04
135626010.00,1.00,61.00,1.00,3.00,3.00,3.00,0.00,2.18,0.74,1.12,0.71
135626090.00,2.00,65.00,1.00,1.00,5.00,1.00,0.00,-0.18,0.05,0.37,0.46
135626130.00,2.00,49.00,4.00,4.00,1.00,2.00,0.00,-0.54,-1.70,0.13,0.31
135626170.00,2.00,80.00,1.00,2.00,2.00,1.00,0.00,1.29,9999.00,0.58,0.99
135626250.00,1.00,60.00,1.00,1.00,5.00,1.00,0.00,9999.00,0.10,9999.00,1.02
135627010.00,1.00,66.00,1.00,1.00,5.00,1.00,0.00,0.99,-0.50,-1.12,-0.79
135627050.00,2.00,31.00,1.00,5.00,5.00,2.00,0.00,9999.00,-0.08,-0.32,0.60
135628210.00,1.00,52.00,1.00,3.00,4.00,2.00,0.00,-1.34,-1.49,-1.72,0.00
135628290.00,1.00,62.00,1.00,4.00,1.00,4.00,1.00,-0.75,-0.86,-0.32,0.53
135629010.00,1.00,62.00,1.00,4.00,1.00,5.00,0.00,1.02,-0.18,-0.83,-1.22
135629050.00,2.00,62.00,1.00,4.00,2.00,3.00,0.00,-1.02,-1.49,-1.72,0.31
135629090.00,1.00,70.00,1.00,4.00,1.00,5.00,0.00,0.98,0.56,-0.13,0.70
135629170.00,1.00,63.00,1.00,3.00,1.00,5.00,0.00,9999.00,9999.00,0.34,-0.75
135629210.00,1.00,69.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,-0.32,-0.48
135629250.00,1.00,40.00,1.00,3.00,4.00,3.00,0.00,-0.46,9999.00,1.81,0.23
135629290.00,2.00,27.00,1.00,4.00,1.00,3.00,0.00,9999.00,9999.00,-0.52,-0.26
135630010.00,1.00,43.00,1.00,3.00,1.00,2.00,1.00,0.73,0.10,-1.04,-0.43
135630090.00,1.00,68.00,1.00,1.00,4.00,3.00,1.00,0.44,1.09,-0.12,0.45
135630170.00,2.00,20.00,1.00,2.00,1.00,2.00,0.00,0.44,0.34,1.03,1.73
135630210.00,1.00,80.00,1.00,1.00,5.00,1.00,0.00,0.42,0.34,9999.00,1.23
135630290.00,2.00,34.00,1.00,2.00,4.00,4.00,1.00,0.42,9999.00,-0.57,-0.95
135631210.00,1.00,80.00,1.00,1.00,5.00,2.00,0.00,9999.00,9999.00,-0.32,-0.73
135633130.00,2.00,62.00,1.00,4.00,2.00,4.00,0.00,1.59,0.01,0.77,0.81
135633170.00,2.00,35.00,1.00,1.00,2.00,1.00,0.00,0.42,9999.00,1.36,0.25
135633250.00,2.00,23.00,1.00,3.00,5.00,3.00,0.00,-0.47,-0.20,0.39,1.04
135633290.00,1.00,34.00,1.00,3.00,1.00,4.00,1.00,0.70,9999.00,-0.32,-1.22
135634010.00,2.00,46.00,1.00,4.00,2.00,5.00,0.00,0.13,9999.00,-0.57,0.03
135634170.00,2.00,47.00,1.00,4.00,4.00,2.00,0.00,1.63,1.24,-0.32,0.74
135634250.00,1.00,41.00,1.00,2.00,4.00,3.00,0.00,1.29,0.35,0.12,0.00
135634290.00,1.00,31.00,1.00,2.00,2.00,3.00,0.00,0.99,0.10,0.15,9999.00
135635050.00,2.00,52.00,1.00,2.00,2.00,1.00,0.00,1.60,0.62,-0.59,9999.00
135639170.00,1.00,22.00,4.00,2.00,4.00,1.00,0.00,-1.07,-0.61,-0.32,0.78
136001010.00,2.00,27.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,-0.32,-1.22
136001050.00,1.00,20.00,1.00,2.00,5.00,3.00,1.00,0.71,0.41,-0.12,0.49
136001090.00,2.00,49.00,4.00,4.00,3.00,2.00,1.00,9999.00,-0.53,-1.72,9999.00
136001250.00,2.00,27.00,1.00,4.00,1.00,3.00,0.00,-0.48,9999.00,0.31,-0.43
136002010.00,2.00,34.00,1.00,4.00,1.00,3.00,1.00,0.68,-0.26,1.29,0.04
136002090.00,2.00,45.00,5.00,2.00,3.00,5.00,0.00,0.42,0.67,2.47,-1.22
136002130.00,1.00,65.00,1.00,2.00,1.00,5.00,0.00,-1.34,-2.06,-0.56,-1.22
136002170.00,2.00,46.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,-0.32,0.54
136002250.00,1.00,56.00,1.00,1.00,3.00,3.00,0.00,0.71,9999.00,-0.32,-1.22
136003010.00,1.00,30.00,3.00,4.00,1.00,2.00,0.00,-1.35,9999.00,-0.82,-0.46
136003090.00,1.00,41.00,1.00,4.00,5.00,3.00,1.00,-0.49,-1.18,0.66,0.91
136003130.00,1.00,40.00,3.00,3.00,1.00,3.00,0.00,-0.21,-0.26,-0.08,0.74
136003210.00,2.00,47.00,3.00,4.00,1.00,4.00,0.00,1.02,1.06,1.28,-1.22
136004010.00,2.00,60.00,1.00,1.00,2.00,3.00,1.00,-0.77,0.49,-0.32,1.51
136004050.00,2.00,74.00,1.00,1.00,5.00,2.00,1.00,-1.34,-0.86,-0.32,0.06
136004090.00,2.00,43.00,1.00,5.00,1.00,2.00,0.00,0.99,1.25,0.56,9999.00
136004130.00,1.00,29.00,1.00,4.00,3.00,2.00,0.00,9999.00,9999.00,-0.32,0.52
136004170.00,2.00,68.00,1.00,4.00,1.00,2.00,0.00,0.42,9999.00,0.33,0.75
136004210.00,2.00,53.00,4.00,1.00,5.00,3.00,0.00,9999.00,9999.00,-0.32,0.53
136004250.00,2.00,84.00,1.00,1.00,3.00,4.00,0.00,9999.00,9999.00,0.09,0.53
136005010.00,1.00,37.00,1.00,4.00,3.00,3.00,0.00,0.40,-0.50,-0.16,9999.00
136005050.00,2.00,42.00,1.00,4.00,1.00,4.00,0.00,1.60,9999.00,0.62,1.19
136005090.00,2.00,66.00,1.00,4.00,1.00,5.00,0.00,-0.47,-0.08,0.58,0.48
136005130.00,1.00,48.00,3.00,4.00,1.00,5.00,1.00,-0.16,9999.00,0.85,0.08
136005210.00,2.00,74.00,1.00,4.00,5.00,2.00,1.00,-1.05,-0.71,0.99,9999.00
136005250.00,1.00,42.00,1.00,1.00,1.00,3.00,0.00,-2.22,9999.00,-1.27,-1.22
136005290.00,1.00,29.00,1.00,4.00,1.00,5.00,0.00,-0.45,-0.77,-1.52,-1.22
136006010.00,2.00,45.00,1.00,4.00,1.00,5.00,1.00,-0.74,9999.00,-0.11,-0.02
136006050.00,1.00,36.00,1.00,4.00,1.00,2.00,0.00,-1.35,9999.00,-0.61,0.99
136006170.00,1.00,31.00,1.00,4.00,1.00,4.00,0.00,9999.00,9999.00,0.62,-0.73
136006290.00,1.00,27.00,1.00,4.00,1.00,3.00,0.00,-1.07,-2.27,-1.72,0.19
136007050.00,1.00,40.00,3.00,4.00,1.00,3.00,0.00,9999.00,9999.00,-0.32,9999.00
136007090.00,1.00,62.00,1.00,1.00,5.00,3.00,1.00,0.71,1.30,1.32,9999.00
136007130.00,2.00,24.00,1.00,1.00,5.00,4.00,0.00,-1.32,-1.21,-1.02,1.22
136007170.00,2.00,32.00,4.00,4.00,2.00,1.00,0.00,-0.13,-0.83,-0.77,-1.00
136007250.00,2.00,65.00,1.00,2.00,2.00,2.00,0.00,-0.45,9999.00,-0.12,9999.00
136007290.00,2.00,33.00,1.00,4.00,1.00,2.00,1.00,9999.00,9999.00,2.21,0.83
136008010.00,1.00,52.00,4.00,4.00,6.00,1.00,0.00,9999.00,9999.00,-1.48,0.01
136008050.00,1.00,35.00,3.00,4.00,8.00,2.00,0.00,-2.52,-1.80,-0.79,2.35
136008130.00,1.00,9999.00,4.00,4.00,5.00,2.00,0.00,-1.34,-1.18,0.35,2.19
136008170.00,1.00,43.00,1.00,3.00,3.00,1.00,0.00,-0.77,-1.44,-1.47,-0.54
136008210.00,1.00,47.00,3.00,4.00,3.00,1.00,0.00,-1.34,-1.46,-0.99,1.15
136008250.00,2.00,34.00,1.00,4.00,2.00,2.00,0.00,0.12,0.01,2.01,0.24
136008290.00,1.00,22.00,3.00,3.00,5.00,1.00,0.00,-1.62,-1.22,-1.72,-0.01
136009010.00,1.00,46.00,1.00,4.00,3.00,2.00,0.00,9999.00,-1.97,-0.57,9999.00
136009050.00,1.00,46.00,2.00,4.00,1.00,1.00,0.00,0.42,9999.00,1.07,0.01
136009090.00,2.00,35.00,1.00,2.00,5.00,2.00,1.00,0.13,0.58,1.32,1.18
136009130.00,1.00,76.00,3.00,1.00,5.00,3.00,0.00,-0.75,9999.00,-0.57,2.63
136009170.00,2.00,24.00,1.00,4.00,5.00,3.00,1.00,0.38,2.13,1.40,2.71
136009250.00,2.00,45.00,4.00,4.00,1.00,3.00,1.00,9999.00,-0.20,1.02,0.56
136009290.00,2.00,27.00,4.00,2.00,5.00,2.00,0.00,-2.22,-1.64,-1.72,1.56
136010010.00,2.00,34.00,3.00,4.00,1.00,3.00,1.00,9999.00,9999.00,-0.32,9999.00
136010050.00,2.00,33.00,1.00,4.00,1.00,2.00,0.00,9999.00,9999.00,-0.32,-0.24
