ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effectx,fairx,confx,antisocx
135509210.0,Male,55.0,5,White,University,1.0,4.0,0.0,-0.7759138402592812,-0.8793046708002716,0.3005755333028579,-0.03
135509250.0,Female,27.0,2,White,University,4.0,2.0,0.0,,,-0.15629623653467414,
135510010.0,Female,44.0,3,White,University,1.0,5.0,1.0,-1.0554205073861498,,-1.3644682501050367,-0.2
135510290.0,Male,37.0,3,White,ALevel,5.0,2.0,1.0,,,-1.0700397762097382,-0.01
135511010.0,Male,49.0,4,White,University,3.0,5.0,0.0,-0.7759138402592812,,-0.35935035646246616,
135511170.0,Male,42.0,3,White,University,1.0,5.0,0.0,-0.7759138402592812,,-0.35935035646246616,0.49
135511290.0,Female,55.0,5,White,University,1.0,2.0,0.0,-1.0554205073861498,,-0.7857640083108293,-0.08
135512010.0,Female,48.0,4,Asian or Asian British,University,1.0,1.0,1.0,,,-1.7807291959570102,1.42
135512090.0,Male,44.0,3,Black or Black British,University,1.0,1.0,0.0,-0.4664600302259626,-1.8828611830204227,-1.1106506001952965,1.9
135512290.0,Male,40.0,3,Black or Black British,University,1.0,3.0,0.0,-1.3449095554818349,-0.4231426197911119,-0.11568541254911573,-1.22
135514010.0,Male,23.0,1,Asian or Asian British,ALevel,3.0,2.0,0.0,-1.9238876516732053,,-0.613168006372206,-0.22
135514050.0,Male,33.0,2,White,None,3.0,1.0,0.0,,,-0.35935035646246616,0.78
135514250.0,Male,54.0,4,White,Other,4.0,1.0,0.0,1.000949972190097,-0.08862378238439488,-0.15629623653467414,0.23
135515010.0,Male,27.0,2,White,ALevel,1.0,1.0,0.0,1.000949972190097,,-0.10553270655272615,2.2
135516050.0,Female,23.0,1,White,University,7.0,1.0,0.0,,,-0.35935035646246616,0.95
135516330.0,Female,35.0,3,Asian or Asian British,University,1.0,1.0,0.0,-1.3948214603259186,,1.2244717789743116,3.07
135517130.0,Female,30.0,2,White,University,1.0,1.0,0.0,-1.3449095554818349,,-0.34919765046607654,0.44
135517210.0,Female,21.0,1,White,ALevel,7.0,1.0,0.0,-0.7559490783216478,-1.8524503796198122,-0.35935035646246616,-1.22
135517250.0,Male,66.0,6,White,None,5.0,1.0,0.0,-0.7559490783216478,,0.5848513012017668,
135518050.0,Female,42.0,3,White,University,1.0,2.0,1.0,,,,0.23
135520050.0,Male,39.0,3,Black or Black British,University,6.0,2.0,0.0,,,-1.7807291959570102,-1.22
135520170.0,Female,50.0,4,White,ALevel,2.0,1.0,0.0,0.7214433050632284,0.40808600649224563,1.0924866010212468,2.98
135521050.0,Female,84.0,7,White,None,1.0,4.0,0.0,1.300421401254599,,-1.7807291959570102,
135521290.0,Female,56.0,5,White,GCSE,1.0,5.0,0.0,1.0209147341277305,0.6108246958296498,1.031570365042909,-0.24
135523090.0,Male,55.0,5,White,University,1.0,5.0,0.0,-0.4365128873195124,,0.3005755333028579,0.44
135523130.0,Male,47.0,4,White,ALevel,3.0,2.0,0.0,0.3920247330922763,,1.2549298969634803,0.41
135524090.0,Female,76.0,7,White,University,1.0,5.0,0.0,1.5799280683814674,-0.17985619258622682,1.01126495305013,-0.2
135524130.0,Male,20.0,1,Black or Black British,University,4.0,4.0,1.0,1.2505094964105152,-0.5447858333935546,1.3056934269454283,-0.94
135524170.0,Female,50.0,4,White,None,6.0,4.0,0.0,0.4219718759987265,0.854111123034535,0.09752141337506587,0.53
135524250.0,Male,32.0,2,White,University,1.0,4.0,1.0,0.3920247330922763,0.0026086278174370565,1.5595110768551685,-0.25
135524290.0,Female,54.0,4,White,University,1.0,4.0,0.0,,,0.05691058938950747,
135526250.0,Female,28.0,2,White,University,1.0,4.0,0.0,-1.0654028883549664,,-0.35935035646246616,-1.22
135527170.0,Male,39.0,3,White,University,3.0,4.0,0.0,0.08257092305895765,,0.8082108331223379,0.36
135527290.0,Male,85.0,7,White,ALevel,4.0,3.0,0.0,1.8694171164771525,1.0163020745044586,1.975772022707142,-0.65
135530050.0,Female,53.0,4,White,None,2.0,1.0,0.0,0.4119894950299098,1.2899993051099543,0.08736870737867626,3.03
135530210.0,Male,47.0,4,White,University,4.0,5.0,0.0,0.9909675912212802,,,-1.22
135530290.0,Male,51.0,4,White,GCSE,1.0,5.0,0.0,-0.7559490783216478,,,
135531090.0,Female,37.0,3,White,University,1.0,1.0,0.0,,,-0.613168006372206,0.75
135532010.0,Female,36.0,3,White,ALevel,1.0,5.0,1.0,,,0.33103365129202666,0.54
135532170.0,Male,68.0,6,White,ALevel,3.0,4.0,0.0,,,1.3056934269454283,-0.53
135532250.0,Male,,7,White,None,3.0,5.0,0.0,,,,-1.22
135532290.0,Male,96.0,7,White,University,1.0,4.0,0.0,0.701478543125595,-0.17985619258622682,,-0.42
135532330.0,Female,69.0,6,White,University,1.0,5.0,0.0,0.701478543125595,1.705613618251633,-0.35935035646246616,-1.22
135533130.0,Male,62.0,5,White,ALevel,1.0,5.0,0.0,-0.17697098213027737,0.6209616302965201,0.3411863572884163,-0.54
135533170.0,Male,54.0,4,White,ALevel,5.0,4.0,0.0,0.6914961621567782,0.29657972735667326,-0.11568541254911573,-0.5
135533210.0,Male,40.0,3,White,ALevel,1.0,2.0,0.0,-0.47644241119477926,-0.17985619258622682,-0.15629623653467414,-0.02
135533290.0,Male,64.0,5,White,University,3.0,4.0,0.0,1.6198575922567342,0.15466264482049027,-1.5675223700328285,-1.22
135534010.0,Female,22.0,1,White,GCSE,5.0,3.0,1.0,-0.4964071731324128,,0.5442404772162083,0.8
135534170.0,Male,65.0,6,White,University,1.0,4.0,0.0,0.7314256860320452,0.4283598754259861,-1.0903451882025175,-1.22
135534210.0,Male,50.0,4,White,GCSE,3.0,4.0,0.0,1.2804566393169654,1.4724641255136182,0.5442404772162083,-0.73
135534250.0,Female,65.0,6,White,None,5.0,2.0,0.0,,,-0.14614353053828452,
135535010.0,Female,29.0,2,White,ALevel,2.0,4.0,0.0,1.2804566393169654,,-0.35935035646246616,-0.51
135535050.0,Male,79.0,7,White,None,3.0,4.0,0.0,-0.4365128873195124,,-0.35935035646246616,-1.22
135535130.0,Male,41.0,3,White,University,3.0,4.0,0.0,-1.3149624125753847,0.40808600649224563,0.03660517739672828,-0.51
135535170.0,Male,52.0,4,White,University,3.0,2.0,0.0,1.3104037822234156,1.2595885017093438,1.7016489608046228,2.18
135535210.0,Female,76.0,7,White,University,1.0,4.0,0.0,,,0.75744730314039,
135536050.0,Female,46.0,4,White,ALevel,5.0,1.0,0.0,-1.0554205073861498,-0.6765659814628674,1.133097425006805,-0.14
135536290.0,Female,52.0,4,White,GCSE,4.0,1.0,0.0,-1.3449095554818349,-0.6968398503966078,-0.35935035646246616,-0.72
135537010.0,Male,65.0,6,White,University,4.0,2.0,0.0,0.4119894950299098,0.8135633851670542,1.468136722887662,1.76
135539050.0,Male,21.0,1,White,University,5.0,1.0,0.0,-0.1869533630990941,0.3675382686247648,1.2752353089562596,1.21
135539130.0,Male,16.0,1,White,GCSE,5.0,1.0,1.0,,,-0.32889223847329735,0.01
135539250.0,Female,60.0,5,White,GCSE,3.0,1.0,0.0,,,-0.15629623653467414,-0.51
135539290.0,Male,51.0,4,White,GCSE,1.0,1.0,0.0,-0.16698860116146064,,-0.35935035646246616,0.23
135540050.0,Female,68.0,6,White,None,2.0,4.0,0.0,1.3203861631922325,,-0.15629623653467414,-0.95
135542050.0,Female,38.0,3,White,GCSE,1.0,2.0,1.0,,,-0.5624044763902581,-0.54
135542090.0,Female,36.0,3,White,University,7.0,1.0,0.0,0.0925533040277744,,1.3259988389382076,0.22
135542130.0,Male,52.0,4,White,GCSE,3.0,2.0,1.0,0.4119894950299098,,0.5950040071981564,0.3
135543090.0,Male,55.0,5,White,University,1.0,4.0,1.0,0.43195425696754325,1.178493025974382,-0.15629623653467414,-0.73
135545010.0,Female,50.0,4,White,University,1.0,5.0,0.0,1.000949972190097,0.5601400234952989,-0.14614353053828452,-0.17
135545210.0,Female,31.0,2,White,University,3.0,2.0,1.0,-0.7659314592904646,,0.33103365129202666,0.41
135545250.0,Female,20.0,1,White,ALevel,7.0,3.0,0.0,,-0.8793046708002716,-0.8365275382927774,0.21
135545330.0,Male,73.0,6,White,University,3.0,5.0,0.0,0.3720599711546429,,-0.15629623653467414,0.19
135546250.0,Male,65.0,6,White,University,1.0,4.0,0.0,,,0.5543931832125979,-0.24
135547090.0,Female,39.0,3,White,University,1.0,4.0,0.0,,,-0.15629623653467414,-0.21
135548090.0,Male,65.0,6,White,ALevel,2.0,2.0,0.0,0.9909675912212802,1.371094780844916,-1.1106506001952965,-1.0
135550010.0,Female,41.0,3,White,University,2.0,2.0,0.0,,,-0.6233207123685957,0.67
135550130.0,Female,70.0,6,Black or Black British,University,1.0,4.0,0.0,,,0.8082108331223379,-0.73
135550210.0,Female,32.0,2,White,University,1.0,4.0,0.0,1.0209147341277305,,-0.6436261243613749,0.49
135550250.0,Female,56.0,5,White,University,3.0,1.0,0.0,0.3820423521234596,0.41822294095911583,0.10767411937145548,-0.73
135550330.0,Female,51.0,4,White,University,1.0,3.0,0.0,-0.7559490783216478,,-1.2832466021339197,
135551050.0,Male,52.0,4,White,GCSE,2.0,3.0,0.0,,-0.08862378238439488,0.05691058938950747,0.06
135551210.0,Male,51.0,4,White,None,3.0,2.0,1.0,0.1225004469342246,0.9554804677032371,0.5543931832125979,0.94
135551250.0,Female,20.0,1,White,ALevel,6.0,1.0,0.0,-2.5228305098022092,-1.5382054111468355,-1.5776750760292182,1.24
135551290.0,Female,59.0,5,White,ALevel,6.0,2.0,0.0,0.4519190189051767,-0.3623210129898906,-0.9583600102494526,-0.04
135552090.0,Female,83.0,7,White,None,5.0,1.0,0.0,,,0.13813223736062427,-0.29
135552130.0,Male,36.0,3,Chinese or other,None,5.0,1.0,0.0,,,,0.3
135552170.0,Male,59.0,5,Asian or Asian British,None,3.0,1.0,1.0,,,1.975772022707142,2.66
135552210.0,Female,66.0,6,White,None,5.0,1.0,0.0,-0.16698860116146064,-0.11903458578500552,0.06706329538589707,0.16
135552290.0,Female,20.0,1,Asian or Asian British,None,5.0,1.0,0.0,,,-0.35935035646246616,-0.29
135553010.0,Male,40.0,3,White,ALevel,4.0,2.0,0.0,1.300421401254599,0.12425184141987963,-0.35935035646246616,-0.56
135556010.0,Male,22.0,1,White,GCSE,4.0,3.0,1.0,1.000949972190097,0.7324679094320924,2.2600477906060505,1.23
135557090.0,Female,54.0,4,White,University,2.0,1.0,0.0,-2.8023371769290777,-2.2477908238277506,-1.7807291959570102,0.23
135557130.0,Male,23.0,1,White,ALevel,2.0,3.0,1.0,,0.6919201715646115,0.13813223736062427,1.25
135557210.0,Male,64.0,5,White,None,1.0,4.0,0.0,0.6815137811879615,,-0.613168006372206,-1.22
135558130.0,Male,56.0,5,White,University,6.0,5.0,1.0,0.7414080670008619,0.40808600649224563,0.08736870737867626,0.85
135558210.0,Male,60.0,5,White,ALevel,3.0,4.0,0.0,-0.5063895541012295,0.33712746522415415,0.09752141337506587,0.28
135559210.0,Male,46.0,4,White,University,3.0,4.0,0.0,-1.3848390793571017,-2.0653260034240866,-1.0801924822061277,-0.94
135559250.0,Female,68.0,6,White,Other,3.0,4.0,0.0,1.000949972190097,0.8946588609020159,0.3107282392992475,-0.16
135560010.0,Male,54.0,4,Black or Black British,University,2.0,2.0,1.0,0.4519190189051767,,-0.35935035646246616,1.7
135561010.0,Male,37.0,3,White,ALevel,1.0,5.0,0.0,1.889381878414786,,1.0518757770356884,-0.73
135561130.0,Male,66.0,6,White,University,1.0,5.0,0.0,-0.4564776492571459,-0.5143750299929439,-0.35935035646246616,-0.99
135561210.0,Male,65.0,6,White,University,1.0,4.0,0.0,0.9710028292836468,0.5601400234952989,,-0.09
135561250.0,Female,79.0,7,White,None,1.0,5.0,0.0,,0.18507344822110092,,
135562170.0,Female,28.0,2,White,None,4.0,5.0,0.0,,,-1.0395816582205692,-1.22
135563010.0,Male,19.0,1,White,ALevel,7.0,1.0,0.0,-1.0753852693237833,-1.4368360664781332,,0.26
135563130.0,Female,36.0,3,White,GCSE,1.0,3.0,0.0,0.4219718759987265,1.1987668949081223,0.7676000091367796,-0.57
135564010.0,Female,50.0,4,White,GCSE,4.0,3.0,0.0,1.3403509251298658,2.3239666207307157,1.4478313108948828,2.33
135566010.0,Male,20.0,1,Asian or Asian British,ALevel,1.0,1.0,1.0,-1.6543633655151535,-0.6968398503966078,-0.35935035646246616,
135566050.0,Male,67.0,6,White,University,1.0,4.0,0.0,-0.4564776492571459,-1.1023172290714163,-0.35935035646246616,-1.0
135566170.0,Female,37.0,3,White,University,1.0,5.0,0.0,-0.7559490783216478,-0.08862378238439488,-0.14614353053828452,-0.45
135566210.0,Male,84.0,7,Black or Black British,ALevel,5.0,1.0,0.0,,-0.027802175583173584,-0.39996118044802453,-0.06
135566250.0,Female,43.0,3,White,GCSE,2.0,1.0,0.0,,-1.1428649669388973,-0.35935035646246616,-0.95
135566290.0,Female,17.0,1,White,GCSE,3.0,2.0,1.0,-0.7659314592904646,-0.7272506537972183,1.9859247287035315,2.02
135567090.0,Female,50.0,4,White,GCSE,1.0,4.0,0.0,0.3920247330922763,,-0.18675435452384295,0.23
135567210.0,Female,63.0,5,White,Other,1.0,5.0,0.0,0.43195425696754325,,-0.35935035646246616,-0.02
135568050.0,Male,68.0,6,White,University,3.0,5.0,0.0,,,1.2143190729779219,-0.47
135568130.0,Female,49.0,4,White,University,1.0,5.0,0.0,0.43195425696754325,1.4420533221130074,-0.14614353053828452,-0.18
135568210.0,Female,26.0,2,White,University,1.0,5.0,1.0,0.402007114061093,0.0026086278174370565,0.3411863572884163,1.03
135568250.0,Female,18.0,1,White,GCSE,3.0,2.0,0.0,-0.47644241119477926,-0.8793046708002716,-0.8162221262999981,0.02
135570010.0,Female,41.0,3,White,University,1.0,5.0,0.0,-0.17697098213027737,,-0.35935035646246616,-0.2
135570090.0,Female,19.0,1,White,GCSE,5.0,2.0,1.0,0.9510380673460133,0.6817832370977415,3.183944036277504,0.9
135570130.0,Female,49.0,4,White,ALevel,3.0,5.0,0.0,-0.7559490783216478,-0.44341648872485234,-1.0801924822061277,-0.45
135571290.0,Female,36.0,3,White,ALevel,1.0,5.0,0.0,0.1324828279030413,1.2190407638418628,0.03660517739672828,0.53
135572210.0,Male,57.0,5,White,None,4.0,2.0,0.0,-0.4564776492571459,0.5500030890284286,-0.5624044763902581,-0.26
135574010.0,Female,46.0,4,White,University,1.0,5.0,0.0,1.000949972190097,,-0.11568541254911573,-0.29
135574090.0,Female,19.0,1,White,ALevel,1.0,5.0,0.0,-0.17697098213027737,-1.2138235082069886,-1.2832466021339197,0.45
135574210.0,Female,36.0,3,White,GCSE,3.0,3.0,0.0,-0.7759138402592812,-0.6056074401947757,-0.35935035646246616,0.3
135574250.0,Male,23.0,1,White,University,4.0,4.0,1.0,,0.27630585842293287,-0.07507458856355734,-0.94
135574290.0,Female,51.0,4,White,University,1.0,5.0,0.0,-0.1869533630990941,,,-1.22
135575130.0,Male,67.0,6,White,University,1.0,5.0,0.0,-0.16698860116146064,,-0.10553270655272615,-0.26
135577170.0,Female,28.0,2,White,None,5.0,1.0,0.0,-0.7659314592904646,0.7527417783658329,2.940279092364154,1.67
135578130.0,Female,40.0,3,Asian or Asian British,None,6.0,1.0,0.0,-1.3449095554818349,,-0.35935035646246616,0.48
135580210.0,Female,27.0,2,White,GCSE,5.0,4.0,0.0,0.0925533040277744,,-0.8162221262999981,
135580290.0,Female,56.0,5,Asian or Asian British,University,1.0,1.0,0.0,-1.0554205073861498,,-0.35935035646246616,
135581090.0,Female,30.0,2,White,University,5.0,1.0,1.0,-0.47644241119477926,-1.0009478844027142,-1.0395816582205692,2.49
135582250.0,Female,31.0,2,White,University,1.0,3.0,1.0,,,-0.866985656281946,0.54
135583210.0,Female,49.0,4,White,University,3.0,5.0,0.0,,,,
135584250.0,Male,49.0,4,White,GCSE,1.0,4.0,0.0,-0.4664600302259626,-0.8488938673996609,-0.866985656281946,0.28
135586210.0,Male,41.0,3,White,ALevel,3.0,1.0,0.0,0.402007114061093,-0.5447858333935546,0.2904228273064683,-1.22
135586290.0,Male,59.0,5,White,University,5.0,3.0,0.0,,,0.2904228273064683,0.22
135587050.0,Male,39.0,3,White,ALevel,3.0,5.0,0.0,-1.63439860357752,,-0.34919765046607654,0.56
135587170.0,Female,68.0,6,White,GCSE,3.0,3.0,0.0,1.599892830319101,0.661509368164001,-0.15629623653467414,0.44
135587290.0,Female,53.0,4,White,GCSE,6.0,3.0,0.0,-0.7559490783216478,1.1886299604412522,-1.0700397762097382,-1.22
135588170.0,Male,41.0,3,White,GCSE,6.0,3.0,0.0,-0.7160195544463808,-0.4231426197911119,1.01126495305013,0.23
135588290.0,Male,47.0,4,White,University,1.0,5.0,0.0,-0.7260019354151975,-0.3623210129898906,-0.35935035646246616,0.22
135590130.0,Male,43.0,3,White,University,5.0,1.0,0.0,,,1.0011122470537404,0.69
135590170.0,Female,35.0,3,White,GCSE,1.0,1.0,0.0,1.5899104493502842,1.9590369799233884,2.2397423786132715,0.5
135591170.0,Male,20.0,1,White,University,1.0,5.0,0.0,,0.0330194312180477,1.26508260295987,-0.26
135592090.0,Male,16.0,1,White,GCSE,1.0,3.0,1.0,-1.6443809845463369,,-1.5370642520436597,-0.2
135593010.0,Male,75.0,7,White,None,1.0,3.0,0.0,-0.47644241119477926,0.15466264482049027,0.09752141337506587,-0.72
135594050.0,Male,43.0,3,White,None,8.0,3.0,0.0,,-0.7576614571978291,-0.10553270655272615,-0.48
135596050.0,Male,21.0,1,Mixed,ALevel,7.0,2.0,0.0,-0.7759138402592812,,-0.10553270655272615,-0.45
135597130.0,Male,33.0,2,White,GCSE,1.0,2.0,0.0,-0.16698860116146064,-0.8488938673996609,-0.35935035646246616,0.02
135598010.0,Female,79.0,7,White,None,5.0,1.0,0.0,0.43195425696754325,-0.21026699598683746,-0.35935035646246616,2.54
135598250.0,Male,47.0,4,White,Other,5.0,4.0,0.0,0.4119894950299098,-0.4332795542579821,-0.8771383622783356,1.02
135599130.0,Female,40.0,3,White,University,1.0,4.0,0.0,0.0925533040277744,,-0.8771383622783356,1.3
135599250.0,Female,60.0,5,White,None,1.0,4.0,1.0,0.43195425696754325,,,
135600010.0,Female,32.0,2,White,GCSE,3.0,2.0,1.0,1.0209147341277305,,-1.3238574261194782,0.49
135600130.0,Male,35.0,3,White,University,1.0,3.0,1.0,1.2804566393169654,0.6817832370977415,,-0.48
135600170.0,Female,62.0,5,White,None,5.0,2.0,0.0,0.4519190189051767,0.7730156472995733,0.28027012131007867,0.95
135600290.0,Female,42.0,3,White,None,1.0,1.0,0.0,0.9909675912212802,0.043156365684917916,-1.2832466021339197,
135601050.0,Female,57.0,5,White,University,1.0,5.0,0.0,0.7114609240944116,1.2899993051099543,-0.35935035646246616,0.3
135603090.0,Female,51.0,4,White,University,1.0,4.0,0.0,,,1.2752353089562596,-0.7
135603130.0,Male,60.0,5,White,University,3.0,5.0,0.0,-0.1869533630990941,0.377675203091635,0.13813223736062427,-0.74
135603210.0,Female,47.0,4,White,GCSE,3.0,5.0,0.0,0.701478543125595,-0.33191020958927997,-0.613168006372206,-0.45
135603250.0,Male,27.0,2,White,University,1.0,4.0,0.0,-1.3449095554818349,,-0.35935035646246616,-0.16
135603290.0,Female,52.0,4,White,None,5.0,2.0,1.0,-0.4564776492571459,,-0.15629623653467414,2.2
135604170.0,Male,19.0,1,White,ALevel,4.0,3.0,0.0,-0.1570062201926439,,3.3869981562052964,1.38
135605130.0,Female,48.0,4,White,GCSE,2.0,2.0,0.0,0.4119894950299098,0.15466264482049027,0.7980581271259483,0.52
135606170.0,Female,67.0,6,White,University,1.0,3.0,0.0,-0.47644241119477926,-0.6968398503966078,-0.35935035646246616,-0.49
135606210.0,Male,50.0,4,White,Other,1.0,5.0,0.0,0.4119894950299098,,1.0518757770356884,-1.0
135607010.0,Male,40.0,3,White,University,4.0,5.0,0.0,0.701478543125595,,,-0.73
135607090.0,Male,64.0,5,White,ALevel,4.0,3.0,0.0,-0.47644241119477926,-0.4231426197911119,0.03660517739672828,
135607210.0,Female,21.0,1,White,University,5.0,3.0,1.0,,,-0.35935035646246616,1.17
135607290.0,Female,64.0,5,White,University,3.0,5.0,1.0,-0.1969357440679108,,-0.613168006372206,-0.74
135609010.0,Female,48.0,4,White,GCSE,5.0,,0.0,2.1688885455416544,2.0705432590589603,2.8793628563858165,0.78
135609050.0,Female,22.0,1,White,University,3.0,,0.0,1.5899104493502842,-0.7171137193303482,3.1331805062955564,0.2
135609090.0,Male,69.0,6,White,None,5.0,,0.0,0.9809852102524635,-0.7272506537972183,1.4579840168912723,0.23
135610010.0,Male,47.0,4,Chinese or other,University,2.0,,0.0,,,-0.866985656281946,0.21
135610050.0,Male,29.0,2,White,None,6.0,,0.0,-0.7958786021969148,,2.991042622346102,0.19
135610130.0,Male,22.0,1,White,ALevel,2.0,,0.0,1.0308971150965471,-0.17985619258622682,0.09752141337506587,1.78
135610170.0,Female,35.0,3,White,University,1.0,,0.0,1.2804566393169654,,0.7676000091367796,1.01
135610210.0,Male,56.0,5,White,University,1.0,,0.0,,,-0.14614353053828452,-0.79
135610330.0,Male,67.0,6,White,Other,4.0,,0.0,-0.1470238392238272,-0.04807604451691402,-1.3644682501050367,-0.29
135611210.0,Female,34.0,2,White,University,1.0,,0.0,-0.4564776492571459,,-1.3340101321158677,1.81
135612050.0,Male,20.0,1,White,ALevel,5.0,1.0,0.0,,,-1.2933993081303092,-0.5
135612170.0,Female,61.0,5,White,GCSE,2.0,2.0,0.0,0.6914961621567782,0.8135633851670542,-1.3340101321158677,-0.95
135613050.0,Female,57.0,5,White,None,5.0,2.0,0.0,,,0.05691058938950747,-1.0
135613130.0,Male,48.0,4,White,ALevel,5.0,4.0,0.0,1.889381878414786,0.7020571060314817,0.5543931832125979,0.24
135613170.0,Female,53.0,4,White,GCSE,5.0,2.0,1.0,-1.0654028883549664,-0.5143750299929439,-0.8365275382927774,-0.99
135615130.0,Female,27.0,2,White,GCSE,5.0,,0.0,0.6815137811879615,0.6919201715646115,0.5137823592270396,0.91
135615170.0,Female,70.0,6,White,University,1.0,,1.0,0.0925533040277744,0.15466264482049027,-0.6537788303577645,-0.75
135615290.0,Male,62.0,5,White,University,1.0,,0.0,0.11251806596540785,-0.027802175583173584,-0.14614353053828452,-1.22
135617170.0,Male,28.0,2,White,University,1.0,,0.0,0.3720599711546429,0.3067166618235435,0.5746985952053771,0.99
135618290.0,Female,33.0,2,White,None,6.0,,0.0,,,1.2549298969634803,-0.99
135619010.0,Male,41.0,3,White,University,1.0,,0.0,-0.4564776492571459,,-0.3796557684552454,0.54
135619090.0,Female,25.0,2,White,University,2.0,,0.0,-0.7559490783216478,0.23575812055545198,0.06706329538589707,0.72
135619130.0,Female,54.0,4,White,ALevel,5.0,,0.0,0.9809852102524635,0.48918148222720736,1.6711908428154538,1.69
135619170.0,Female,32.0,2,White,GCSE,5.0,,0.0,,-0.5143750299929439,-0.8263748322963878,1.87
135621130.0,Male,54.0,4,White,University,1.0,5.0,0.0,-1.0554205073861498,-0.8488938673996609,-1.3238574261194782,-1.22
135621210.0,Female,21.0,1,White,None,5.0,3.0,1.0,0.44193663793636,,1.5290529588659996,-1.22
135623090.0,Male,59.0,5,White,ALevel,5.0,1.0,1.0,,,-0.4202665924408038,
135623210.0,Female,33.0,2,White,GCSE,5.0,1.0,0.0,0.1324828279030413,0.0026086278174370565,0.5442404772162083,1.97
135624090.0,Female,86.0,7,White,None,5.0,4.0,0.0,0.9909675912212802,2.2023234071282736,1.2853880149526493,-0.56
135624210.0,Male,36.0,3,White,None,1.0,1.0,0.0,0.9809852102524635,,0.5645458892089875,-0.26
